
BA    1   CR         0   TR  0   CH 16   Tempo 160
BA    1   CR         0   TR  0   CH 16   Text type 3: "Survival From the Force"
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 5, crotchets/32ndnote 184
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Synth Lead"
BA    4   CR    3+1/24   TR  5   CH  2   NT  A-            1/8   voff=80
BA    4   CR    3+1/12   TR  5   CH  2   NT  G-            1/8   voff=80
BA    4   CR     3+1/8   TR  5   CH  2   NT  F-            1/8   voff=80
BA    4   CR     3+1/6   TR  5   CH  2   NT  E-            1/8   voff=80
BA    4   CR    3+5/24   TR  5   CH  2   NT  D-            1/8   voff=80
BA    4   CR     3+1/4   TR  5   CH  2   NT  C-            1/8   voff=80
BA    4   CR    3+7/24   TR  5   CH  2   NT  B--           1/8   voff=80
BA    4   CR     3+1/3   TR  5   CH  2   NT  A--           1/8   voff=80
BA    4   CR     3+3/8   TR  5   CH  2   NT  G--           1/8   voff=80
BA    4   CR    3+5/12   TR  5   CH  2   NT  F--           1/8   voff=80
BA    4   CR   3+11/24   TR  5   CH  2   NT  E--           1/8   voff=80
BA    4   CR     3+1/2   TR  4   CH  3   NT  Eb--          1/4   voff=80
BA    4   CR     3+1/2   TR  7   CH  7   NT  F---          1/2   voff=80

BA    5   CR         0   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    5   CR         0   TR  4   CH  3   NT  F             3/8   voff=80
BA    5   CR         0   TR  4   CH  3   NT  C             3/8   voff=80
BA    5   CR         0   TR  4   CH  3   NT  C-            3/8   voff=80
BA    5   CR         0   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    5   CR         0   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    5   CR         0   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    5   CR         0   TR  5   CH  2   NT  F             3/8   voff=80
BA    5   CR         0   TR  5   CH  2   NT  C             3/8   voff=80
BA    5   CR         0   TR  6   CH  6   NT  F-              3   von=111   voff=80
BA    5   CR         0   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    5   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA    5   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA    5   CR       1/2   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    5   CR       1/2   TR  4   CH  3   NT  F             3/8   voff=80
BA    5   CR       1/2   TR  4   CH  3   NT  C             3/8   voff=80
BA    5   CR       1/2   TR  4   CH  3   NT  C-            3/8   voff=80
BA    5   CR       1/2   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    5   CR       1/2   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    5   CR       1/2   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    5   CR       1/2   TR  5   CH  2   NT  F             3/8   voff=80
BA    5   CR       1/2   TR  5   CH  2   NT  C             3/8   voff=80
BA    5   CR       1/2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    5   CR         1   TR  8   CH 10   NT  C#-           1/4   voff=80
BA    5   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA    5   CR     1+1/2   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    5   CR     1+1/2   TR  4   CH  3   NT  F             3/8   voff=80
BA    5   CR     1+1/2   TR  4   CH  3   NT  C             3/8   voff=80
BA    5   CR     1+1/2   TR  4   CH  3   NT  C-            3/8   voff=80
BA    5   CR     1+1/2   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    5   CR     1+1/2   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    5   CR     1+1/2   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    5   CR     1+1/2   TR  5   CH  2   NT  F             3/8   voff=80
BA    5   CR     1+1/2   TR  5   CH  2   NT  C             3/8   voff=80
BA    5   CR     1+1/2   TR  6   CH  6   NT  Bb-             3   voff=80
BA    5   CR     1+1/2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    5   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    5   CR         2   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    5   CR         2   TR  4   CH  3   NT  F             3/8   voff=80
BA    5   CR         2   TR  4   CH  3   NT  C             3/8   voff=80
BA    5   CR         2   TR  4   CH  3   NT  C-            3/8   voff=80
BA    5   CR         2   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    5   CR         2   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    5   CR         2   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    5   CR         2   TR  5   CH  2   NT  F             3/8   voff=80
BA    5   CR         2   TR  5   CH  2   NT  C             3/8   voff=80
BA    5   CR         2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    5   CR         2   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA    5   CR         2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    5   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    5   CR         3   TR  4   CH  3   NT  C'            3/8   voff=80
BA    5   CR         3   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    5   CR         3   TR  4   CH  3   NT  F             3/8   voff=80
BA    5   CR         3   TR  4   CH  3   NT  C-            3/8   voff=80
BA    5   CR         3   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    5   CR         3   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    5   CR         3   TR  5   CH  2   NT  C'            3/8   voff=80
BA    5   CR         3   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    5   CR         3   TR  5   CH  2   NT  F             3/8   voff=80
BA    5   CR         3   TR  6   CH  6   NT  C           4+1/2   voff=80
BA    5   CR         3   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    5   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA    5   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA    5   CR     3+1/2   TR  4   CH  3   NT  C'            3/8   voff=80
BA    5   CR     3+1/2   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    5   CR     3+1/2   TR  4   CH  3   NT  F             3/8   voff=80
BA    5   CR     3+1/2   TR  4   CH  3   NT  C-            3/8   voff=80
BA    5   CR     3+1/2   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    5   CR     3+1/2   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    5   CR     3+1/2   TR  5   CH  2   NT  C'            3/8   voff=80
BA    5   CR     3+1/2   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    5   CR     3+1/2   TR  5   CH  2   NT  F             3/8   voff=80
BA    5   CR     3+1/2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    5   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80

BA    6   CR         0   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA    6   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA    6   CR       1/2   TR  4   CH  3   NT  C'            3/8   voff=80
BA    6   CR       1/2   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    6   CR       1/2   TR  4   CH  3   NT  F             3/8   voff=80
BA    6   CR       1/2   TR  4   CH  3   NT  C-            3/8   voff=80
BA    6   CR       1/2   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    6   CR       1/2   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    6   CR       1/2   TR  5   CH  2   NT  C'            3/8   voff=80
BA    6   CR       1/2   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    6   CR       1/2   TR  5   CH  2   NT  F             3/8   voff=80
BA    6   CR       1/2   TR  6   CH  6   NT  F           3+1/2   voff=80
BA    6   CR       1/2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    6   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    6   CR         1   TR  4   CH  3   NT  C'            3/8   voff=80
BA    6   CR         1   TR  4   CH  3   NT  Bb            3/8   voff=80
BA    6   CR         1   TR  4   CH  3   NT  F             3/8   voff=80
BA    6   CR         1   TR  4   CH  3   NT  C-            3/8   voff=80
BA    6   CR         1   TR  4   CH  3   NT  Bb--          3/8   voff=80
BA    6   CR         1   TR  4   CH  3   NT  F#--          3/8   voff=80
BA    6   CR         1   TR  5   CH  2   NT  C'            3/8   voff=80
BA    6   CR         1   TR  5   CH  2   NT  Bb            3/8   voff=80
BA    6   CR         1   TR  5   CH  2   NT  F             3/8   voff=80
BA    6   CR         1   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    6   CR         1   TR  8   CH 10   NT  Bb--          1/4   voff=80
BA    6   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA    6   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    6   CR         2   TR  4   CH  3   NT  C'          1+7/8   voff=80
BA    6   CR         2   TR  4   CH  3   NT  Bb          1+7/8   voff=80
BA    6   CR         2   TR  4   CH  3   NT  F           1+7/8   voff=80
BA    6   CR         2   TR  4   CH  3   NT  C-          1+7/8   voff=80
BA    6   CR         2   TR  4   CH  3   NT  Bb--        1+7/8   voff=80
BA    6   CR         2   TR  4   CH  3   NT  F#--        1+7/8   voff=80
BA    6   CR         2   TR  5   CH  2   NT  F'            1/2   voff=80
BA    6   CR         2   TR  5   CH  2   NT  C'            1/2   voff=80
BA    6   CR         2   TR  5   CH  2   NT  Bb            1/2   voff=80
BA    6   CR         2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    6   CR         2   TR  8   CH 10   NT  D--           1/4   von=47   voff=80
BA    6   CR     2+1/4   TR  8   CH 10   NT  D--           1/4   voff=80
BA    6   CR     2+1/2   TR  5   CH  2   NT  E'            1/8   voff=80
BA    6   CR     2+1/2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    6   CR     2+1/2   TR  8   CH 10   NT  D--           1/4   von=63   voff=80
BA    6   CR   2+13/24   TR  5   CH  2   NT  D'            1/8   voff=80
BA    6   CR    2+7/12   TR  5   CH  2   NT  C'            1/8   voff=80
BA    6   CR     2+5/8   TR  5   CH  2   NT  B             1/8   voff=80
BA    6   CR     2+2/3   TR  5   CH  2   NT  A             1/8   voff=80
BA    6   CR   2+17/24   TR  5   CH  2   NT  G             1/8   voff=80
BA    6   CR     2+3/4   TR  5   CH  2   NT  F             1/8   voff=80
BA    6   CR     2+3/4   TR  8   CH 10   NT  D--           1/4   voff=80
BA    6   CR   2+19/24   TR  5   CH  2   NT  E             1/8   voff=80
BA    6   CR     2+5/6   TR  5   CH  2   NT  D             1/8   voff=80
BA    6   CR     2+7/8   TR  5   CH  2   NT  C             1/8   voff=80
BA    6   CR   2+11/12   TR  5   CH  2   NT  B-            1/8   voff=80
BA    6   CR   2+23/24   TR  5   CH  2   NT  A-            1/8   voff=80
BA    6   CR         3   TR  5   CH  2   NT  G-            1/8   voff=80
BA    6   CR         3   TR  7   CH  7   NT  F#--          1/2   voff=80
BA    6   CR         3   TR  8   CH 10   NT  D--           1/4   von=79   voff=80
BA    6   CR    3+1/24   TR  5   CH  2   NT  F-            1/8   voff=80
BA    6   CR    3+1/12   TR  5   CH  2   NT  E-            1/8   voff=80
BA    6   CR     3+1/8   TR  5   CH  2   NT  D-            1/8   voff=80
BA    6   CR     3+1/6   TR  5   CH  2   NT  C-            1/8   voff=80
BA    6   CR    3+5/24   TR  5   CH  2   NT  B--           1/8   voff=80
BA    6   CR     3+1/4   TR  5   CH  2   NT  A--           1/8   voff=80
BA    6   CR     3+1/4   TR  8   CH 10   NT  D--           1/4   voff=80
BA    6   CR    3+7/24   TR  5   CH  2   NT  G--           1/8   voff=80
BA    6   CR     3+1/3   TR  5   CH  2   NT  F--           1/8   voff=80
BA    6   CR     3+3/8   TR  5   CH  2   NT  E--           1/8   voff=80
BA    6   CR     3+1/2   TR  7   CH  7   NT  F#---         1/2   voff=80
BA    6   CR     3+1/2   TR  8   CH 10   NT  D--           1/4   von=95   voff=80
BA    6   CR     3+3/4   TR  8   CH 10   NT  D--           1/4   voff=80

BA    7   CR         0   TR  1   CH  1   NT  D'          1+1/2   von=95   voff=80
BA    7   CR         0   TR  1   CH  1   NT  Bb          1+1/2   voff=80
BA    7   CR         0   TR  1   CH  1   NT  D           1+1/2   voff=80
BA    7   CR         0   TR  1   CH  1   NT  Bb-         1+1/2   voff=80
BA    7   CR         0   TR  4   CH  3   NT  D           3+7/8   voff=80
BA    7   CR         0   TR  4   CH  3   NT  Bb-         3+7/8   voff=80
BA    7   CR         0   TR  4   CH  3   NT  G-          3+7/8   voff=80
BA    7   CR         0   TR  6   CH  6   NT  G-              2   voff=80
BA    7   CR         0   TR  7   CH  7   NT  G---          1/2   voff=80
BA    7   CR         0   TR  8   CH 10   NT  C#-           1/4   voff=80
BA    7   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA    7   CR       1/4   TR  2   CH  8   NT  D'          1+1/2   von=95   voff=80
BA    7   CR       1/4   TR  2   CH  8   NT  Bb          1+1/2   voff=80
BA    7   CR       1/4   TR  2   CH  8   NT  D           1+1/2   voff=80
BA    7   CR       1/4   TR  2   CH  8   NT  Bb-         1+1/2   voff=80
BA    7   CR       1/2   TR  7   CH  7   NT  G---          1/2   voff=80
BA    7   CR         1   TR  7   CH  7   NT  G---          1/2   voff=80
BA    7   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA    7   CR         1   TR  8   CH 10   NT  Eb-           1/4   voff=80
BA    7   CR     1+1/2   TR  1   CH  1   NT  C'            1/4   voff=80
BA    7   CR     1+1/2   TR  1   CH  1   NT  A             1/4   voff=80
BA    7   CR     1+1/2   TR  1   CH  1   NT  C             1/4   voff=80
BA    7   CR     1+1/2   TR  1   CH  1   NT  A-            1/4   voff=80
BA    7   CR     1+1/2   TR  7   CH  7   NT  G---          1/4   voff=80
BA    7   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    7   CR     1+3/4   TR  1   CH  1   NT  Bb            1/4   voff=80
BA    7   CR     1+3/4   TR  1   CH  1   NT  G             1/4   voff=80
BA    7   CR     1+3/4   TR  1   CH  1   NT  G-            1/4   voff=80
BA    7   CR     1+3/4   TR  1   CH  1   NT  Bb-           1/4   voff=80
BA    7   CR     1+3/4   TR  2   CH  8   NT  C'            1/4   voff=80
BA    7   CR     1+3/4   TR  2   CH  8   NT  A             1/4   voff=80
BA    7   CR     1+3/4   TR  2   CH  8   NT  C             1/4   voff=80
BA    7   CR     1+3/4   TR  2   CH  8   NT  A-            1/4   voff=80
BA    7   CR     1+3/4   TR  7   CH  7   NT  G---          1/4   voff=80
BA    7   CR     1+3/4   TR  8   CH 10   NT  D--           1/4   von=63   voff=80
BA    7   CR         2   TR  1   CH  1   NT  A             1/2   voff=80
BA    7   CR         2   TR  1   CH  1   NT  D             1/2   voff=80
BA    7   CR         2   TR  1   CH  1   NT  A-            1/2   voff=80
BA    7   CR         2   TR  1   CH  1   NT  D-            1/2   voff=80
BA    7   CR         2   TR  2   CH  8   NT  Bb            1/4   voff=80
BA    7   CR         2   TR  2   CH  8   NT  G             1/4   voff=80
BA    7   CR         2   TR  2   CH  8   NT  G-            1/4   voff=80
BA    7   CR         2   TR  2   CH  8   NT  Bb-           1/4   voff=80
BA    7   CR         2   TR  6   CH  6   NT  A-              1   voff=80
BA    7   CR         2   TR  7   CH  7   NT  G---          1/2   voff=80
BA    7   CR         2   TR  8   CH 10   NT  C--           1/4   von=95   voff=80
BA    7   CR         2   TR  8   CH 10   NT  Eb-           1/4   voff=80
BA    7   CR     2+1/4   TR  2   CH  8   NT  A             1/2   voff=80
BA    7   CR     2+1/4   TR  2   CH  8   NT  D             1/2   voff=80
BA    7   CR     2+1/4   TR  2   CH  8   NT  A-            1/2   voff=80
BA    7   CR     2+1/4   TR  2   CH  8   NT  D-            1/2   voff=80
BA    7   CR     2+1/2   TR  7   CH  7   NT  G---          1/2   voff=80
BA    7   CR     2+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    7   CR     2+2/3   TR  1   CH  1   NT  Bb            1/2   voff=80
BA    7   CR     2+2/3   TR  1   CH  1   NT  G             1/2   voff=80
BA    7   CR     2+2/3   TR  1   CH  1   NT  G-            1/2   voff=80
BA    7   CR     2+2/3   TR  1   CH  1   NT  Bb-           1/2   voff=80
BA    7   CR   2+11/12   TR  2   CH  8   NT  Bb            1/2   voff=80
BA    7   CR   2+11/12   TR  2   CH  8   NT  G             1/2   voff=80
BA    7   CR   2+11/12   TR  2   CH  8   NT  G-            1/2   voff=80
BA    7   CR   2+11/12   TR  2   CH  8   NT  Bb-           1/2   voff=80
BA    7   CR         3   TR  6   CH  6   NT  Bb-             1   voff=80
BA    7   CR         3   TR  7   CH  7   NT  G--           1/2   voff=80
BA    7   CR         3   TR  8   CH 10   NT  D--           1/4   voff=80
BA    7   CR         3   TR  8   CH 10   NT  Eb-           1/4   voff=80
BA    7   CR     3+1/3   TR  1   CH  1   NT  C'            1/2   voff=80
BA    7   CR     3+1/3   TR  1   CH  1   NT  A             1/2   voff=80
BA    7   CR     3+1/3   TR  1   CH  1   NT  C             1/2   voff=80
BA    7   CR     3+1/3   TR  1   CH  1   NT  A-            1/2   voff=80
BA    7   CR     3+1/2   TR  7   CH  7   NT  G---          1/2   voff=80
BA    7   CR     3+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    7   CR    3+7/12   TR  2   CH  8   NT  C'            2/3   voff=80
BA    7   CR    3+7/12   TR  2   CH  8   NT  A             2/3   voff=80
BA    7   CR    3+7/12   TR  2   CH  8   NT  C             2/3   voff=80
BA    7   CR    3+7/12   TR  2   CH  8   NT  A-            2/3   voff=80

BA    8   CR         0   TR  1   CH  1   NT  G             1/2   voff=80
BA    8   CR         0   TR  1   CH  1   NT  D             1/2   voff=80
BA    8   CR         0   TR  1   CH  1   NT  G-            1/2   voff=80
BA    8   CR         0   TR  1   CH  1   NT  D-            1/2   voff=80
BA    8   CR         0   TR  4   CH  3   NT  F           1+7/8   voff=80
BA    8   CR         0   TR  4   CH  3   NT  C           1+7/8   voff=80
BA    8   CR         0   TR  4   CH  3   NT  A-          1+7/8   voff=80
BA    8   CR         0   TR  6   CH  6   NT  C               2   voff=80
BA    8   CR         0   TR  7   CH  7   NT  F---          1/2   voff=80
BA    8   CR         0   TR  8   CH 10   NT  C--           1/4   voff=80
BA    8   CR         0   TR  8   CH 10   NT  Eb-           1/4   voff=80
BA    8   CR       1/4   TR  2   CH  8   NT  G             1/2   voff=80
BA    8   CR       1/4   TR  2   CH  8   NT  D             1/2   voff=80
BA    8   CR       1/4   TR  2   CH  8   NT  G-            1/2   voff=80
BA    8   CR       1/4   TR  2   CH  8   NT  D-            1/2   voff=80
BA    8   CR       1/2   TR  7   CH  7   NT  F---          1/2   voff=80
BA    8   CR       1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    8   CR       2/3   TR  1   CH  1   NT  A             1/2   voff=80
BA    8   CR       2/3   TR  1   CH  1   NT  F             1/2   voff=80
BA    8   CR       2/3   TR  1   CH  1   NT  A-            1/2   voff=80
BA    8   CR       2/3   TR  1   CH  1   NT  F-            1/2   voff=80
BA    8   CR     11/12   TR  2   CH  8   NT  A             1/2   voff=80
BA    8   CR     11/12   TR  2   CH  8   NT  F             1/2   voff=80
BA    8   CR     11/12   TR  2   CH  8   NT  A-            1/2   voff=80
BA    8   CR     11/12   TR  2   CH  8   NT  F-            1/2   voff=80
BA    8   CR         1   TR  7   CH  7   NT  F---          1/2   voff=80
BA    8   CR         1   TR  8   CH 10   NT  D--           1/4   voff=80
BA    8   CR         1   TR  8   CH 10   NT  Eb-           1/4   voff=80
BA    8   CR     1+1/3   TR  1   CH  1   NT  G             1/2   voff=80
BA    8   CR     1+1/3   TR  1   CH  1   NT  D             1/2   voff=80
BA    8   CR     1+1/3   TR  1   CH  1   NT  G-            1/2   voff=80
BA    8   CR     1+1/3   TR  1   CH  1   NT  D-            1/2   voff=80
BA    8   CR     1+1/2   TR  7   CH  7   NT  F---          1/4   voff=80
BA    8   CR     1+1/2   TR  8   CH 10   NT  C--           1/4   voff=80
BA    8   CR    1+7/12   TR  2   CH  8   NT  G             1/2   voff=80
BA    8   CR    1+7/12   TR  2   CH  8   NT  D             1/2   voff=80
BA    8   CR    1+7/12   TR  2   CH  8   NT  G-            1/2   voff=80
