
BA    1   CR         0   TR  0   CH 16   Tempo 170
BA    1   CR         0   TR  0   CH 16   Text type 3: ""
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 5, crotchets/32ndnote 98
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Piste 1"
BA    2   CR    2+3/40   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR    2+1/12   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+11/120   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+49/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+53/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+29/240   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+31/240   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+67/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+71/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR    2+5/32   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR     2+1/6   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR    2+7/40   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+89/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+31/160   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+49/240   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   2+17/80   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+53/240   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+37/160   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   2+23/96   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR     2+1/4   TR  1   CH  1   Channel volume 109
BA    2   CR     2+1/4   TR  1   CH  2   Channel volume 109
BA    2   CR     2+1/4   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR     2+1/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA    2   CR  2+31/120   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+43/160   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR 2+133/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   2+23/80   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+71/240   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  2+73/240   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 2+151/480   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR   2+31/96   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR     2+1/3   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR  2+41/120   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+169/480   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+173/480   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR  2+89/240   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR  2+91/240   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR   2+31/80   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+191/480   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR   2+13/32   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR    2+5/12   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR   2+17/40   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR 2+209/480   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR  2+71/160   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR 2+217/480   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR   2+37/80   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 2+113/240   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR  2+77/160   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR   2+47/96   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR     2+1/2   TR  1   CH  1   Channel volume 107
BA    2   CR     2+1/2   TR  1   CH  2   Channel volume 107
BA    2   CR     2+1/2   TR  2   CH  3   NT  Bb--          1/4   voff=80
BA    2   CR     2+1/2   TR  2   CH  3   NT  Bb-           1/4   voff=80
BA    2   CR     2+1/2   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR     2+1/2   TR  4   CH 10   NT  F#--          1/4   voff=80
BA    2   CR     2+1/2   TR  4   CH 10   NT  B---          1/4   voff=80
BA    2   CR  2+61/120   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   2+31/60   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+253/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+257/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+131/240   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+133/240   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 2+271/480   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR   2+55/96   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR    2+7/12   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR  2+71/120   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR     2+3/5   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 2+293/480   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR  2+99/160   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR 2+151/240   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   2+51/80   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+311/480   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR   2+21/32   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR     2+2/3   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR   2+27/40   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR   2+41/60   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+111/160   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+337/480   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   2+57/80   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR 2+173/240   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR 2+117/160   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR   2+71/96   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR 2+359/480   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR     2+3/4   TR  1   CH  1   Channel volume 105
BA    2   CR     2+3/4   TR  1   CH  2   Channel volume 105
BA    2   CR     2+3/4   TR  4   CH 10   NT  Bb--          1/4   voff=80
BA    2   CR     2+3/4   TR  4   CH 10   NT  C--           1/4   voff=80
BA    2   CR  2+91/120   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR   2+23/30   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 2+373/480   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 2+377/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+191/240   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+193/240   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   2+13/16   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   2+79/96   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+133/160   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 2+101/120   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   2+17/20   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 2+413/480   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 2+139/160   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 2+211/240   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR   2+71/80   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   2+43/48   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR   2+29/32   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR 2+439/480   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   2+37/40   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   2+14/15   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+151/160   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+457/480   TR  3   CH  6   ST &E5 &00 &45
BA    2   CR   2+77/80   TR  3   CH  6   ST &E5 &00 &45
BA    2   CR 2+233/240   TR  3   CH  6   ST &E5 &00 &45
BA    2   CR   2+47/48   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR   2+95/96   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 2+479/480   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR         3   TR  1   CH  1   Channel volume 103
BA    2   CR         3   TR  1   CH  2   Channel volume 103
BA    2   CR         3   TR  2   CH  3   NT  E-            1/4   voff=80
BA    2   CR         3   TR  2   CH  3   NT  E--           1/4   voff=80
BA    2   CR         3   TR  4   CH 10   NT  F#--          1/4   voff=80
BA    2   CR         3   TR  4   CH 10   NT  D--           1/4   voff=80
BA    2   CR   3+1/120   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR    3+1/60   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR  3+13/480   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR  3+17/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   3+7/160   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR  3+13/240   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR    3+1/16   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR    3+7/96   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR  3+13/160   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR  3+11/120   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR    3+1/10   TR  3   CH  6   ST &E5 &00 &3B
BA    2   CR  3+13/120   TR  3   CH  6   ST &E5 &00 &3B
BA    2   CR  3+19/160   TR  3   CH  6   ST &E5 &00 &3B
BA    2   CR  3+61/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   3+11/80   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR    3+7/48   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR    3+5/32   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR  3+79/480   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR    3+7/40   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR   3+11/60   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR  3+23/120   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR  3+97/480   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 3+101/480   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR  3+53/240   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   3+11/48   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   3+23/96   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 3+119/480   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR     3+1/4   TR  1   CH  1   Channel volume 101
BA    2   CR     3+1/4   TR  1   CH  2   Channel volume 101
BA    2   CR     3+1/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA    2   CR  3+31/120   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR    3+4/15   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR   3+11/40   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 3+137/480   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR  3+47/160   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR  3+73/240   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR    3+5/16   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR   3+31/96   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR  3+53/160   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR 3+163/480   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR    3+7/20   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR  3+43/120   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR  3+59/160   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 3+181/480   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR   3+31/80   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   3+19/48   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR  3+97/240   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 3+199/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR 3+203/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   3+13/30   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR  3+53/120   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 3+217/480   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 3+221/480   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR 3+113/240   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR   3+23/48   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   3+39/80   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 3+239/480   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR     3+1/2   TR  1   CH  1   Channel volume 99
BA    2   CR     3+1/2   TR  1   CH  2   Channel volume 99
BA    2   CR     3+1/2   TR  2   CH  3   NT  G#--          1/4   voff=80
BA    2   CR     3+1/2   TR  2   CH  3   NT  G#-           1/4   voff=80
BA    2   CR     3+1/2   TR  4   CH 10   NT  Bb--          1/4   voff=80
BA    2   CR     3+1/2   TR  4   CH 10   NT  B---          1/4   voff=80
BA    2   CR  3+81/160   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR   3+31/60   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   3+21/40   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 3+257/480   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR  3+87/160   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 3+133/240   TR  3   CH  6   ST &E5 &00 &45
BA    2   CR    3+9/16   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 3+137/240   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR  3+93/160   TR  3   CH  6   ST &E5 &00 &44
BA    2   CR 3+283/480   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR     3+3/5   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR  3+73/120   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR  3+99/160   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 3+301/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   3+61/96   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR   3+31/48   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 3+157/240   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 3+319/480   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 3+323/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   3+41/60   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR  3+83/120   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR    3+7/10   TR  3   CH  6   ST &E5 &00 &3B
BA    2   CR 3+341/480   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   3+23/32   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   3+35/48   TR  3   CH  6   ST &E5 &00 &3C
BA    2   CR   3+59/80   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 3+359/480   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR     3+3/4   TR  1   CH  1   Channel volume 97
BA    2   CR     3+3/4   TR  1   CH  2   Channel volume 97
BA    2   CR     3+3/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA    2   CR 3+121/160   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR   3+23/30   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR   3+31/40   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR   3+47/60   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 3+127/160   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR   3+77/96   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR   3+13/16   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR 3+197/240   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR 3+133/160   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR 3+403/480   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   3+17/20   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR 3+103/120   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   3+13/15   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR 3+421/480   TR  3   CH  6   ST &E5 &00 &43
BA    2   CR   3+85/96   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR   3+43/48   TR  3   CH  6   ST &E5 &00 &42
BA    2   CR 3+217/240   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 3+439/480   TR  3   CH  6   ST &E5 &00 &41
BA    2   CR 3+443/480   TR  3   CH  6   ST &E5 &00 &40
BA    2   CR 3+149/160   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR 3+113/120   TR  3   CH  6   ST &E5 &00 &3F
BA    2   CR   3+19/20   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR 3+461/480   TR  3   CH  6   ST &E5 &00 &3E
BA    2   CR   3+31/32   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR   3+47/48   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR   3+79/80   TR  3   CH  6   ST &E5 &00 &3D
BA    2   CR 3+239/240   TR  3   CH  6   ST &E5 &00 &3D

BA    3   CR         0   TR  1   CH  1   Channel volume 95
BA    3   CR         0   TR  1   CH  2   Channel volume 95
BA    3   CR         0   TR  2   CH  3   NT  Bb--          1/4   voff=80
BA    3   CR         0   TR  2   CH  3   NT  Bb-           1/4   voff=80
BA    3   CR         0   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR         0   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR         0   TR  3   CH  6   NT  Bb              2   voff=80
BA    3   CR         0   TR  4   CH 10   NT  Bb--          1/4   voff=80
BA    3   CR         0   TR  4   CH 10   NT  B---          1/4   voff=80
BA    3   CR     1/120   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR     3/160   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    13/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR      3/80   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    11/240   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR     9/160   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    31/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR      3/40   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR      1/12   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    11/120   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    49/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    53/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    29/240   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    31/240   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    67/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    71/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR      5/32   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR       1/6   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR      7/40   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    89/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    31/160   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    49/240   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR     17/80   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    53/240   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    37/160   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR     23/96   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR       1/4   TR  1   CH  1   Channel volume 93
BA    3   CR       1/4   TR  1   CH  2   Channel volume 93
BA    3   CR       1/4   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR       1/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA    3   CR       1/4   TR  4   CH 10   NT  C--           1/4   voff=80
BA    3   CR    31/120   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    43/160   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR   133/480   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR     23/80   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    71/240   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR    73/240   TR  3   CH  6   ST &E5 &00 &41
BA    3   CR   151/480   TR  3   CH  6   ST &E5 &00 &41
BA    3   CR     31/96   TR  3   CH  6   ST &E5 &00 &42
BA    3   CR       1/3   TR  3   CH  6   ST &E5 &00 &43
BA    3   CR    41/120   TR  3   CH  6   ST &E5 &00 &43
BA    3   CR   169/480   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR   173/480   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR    89/240   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR    91/240   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR     31/80   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR   191/480   TR  3   CH  6   ST &E5 &00 &43
BA    3   CR     13/32   TR  3   CH  6   ST &E5 &00 &43
BA    3   CR      5/12   TR  3   CH  6   ST &E5 &00 &42
BA    3   CR     17/40   TR  3   CH  6   ST &E5 &00 &41
BA    3   CR   209/480   TR  3   CH  6   ST &E5 &00 &41
BA    3   CR    71/160   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR   217/480   TR  3   CH  6   ST &E5 &00 &3F
BA    3   CR     37/80   TR  3   CH  6   ST &E5 &00 &3F
BA    3   CR   113/240   TR  3   CH  6   ST &E5 &00 &3E
BA    3   CR    77/160   TR  3   CH  6   ST &E5 &00 &3D
BA    3   CR     47/96   TR  3   CH  6   ST &E5 &00 &3D
BA    3   CR       1/2   TR  1   CH  1   Channel volume 91
BA    3   CR       1/2   TR  1   CH  2   Channel volume 91
BA    3   CR       1/2   TR  2   CH  3   NT  E-            1/4   voff=80
BA    3   CR       1/2   TR  2   CH  3   NT  E--           1/4   voff=80
BA    3   CR       1/2   TR  3   CH  6   ST &E5 &00 &3C
BA    3   CR       1/2   TR  4   CH 10   NT  Bb--          1/4   voff=80
BA    3   CR       1/2   TR  4   CH 10   NT  B---          1/4   voff=80
BA    3   CR    61/120   TR  3   CH  6   ST &E5 &00 &3C
BA    3   CR     31/60   TR  3   CH  6   ST &E5 &00 &3C
BA    3   CR   253/480   TR  3   CH  6   ST &E5 &00 &3C
BA    3   CR   257/480   TR  3   CH  6   ST &E5 &00 &3C
BA    3   CR   131/240   TR  3   CH  6   ST &E5 &00 &3D
BA    3   CR   133/240   TR  3   CH  6   ST &E5 &00 &3D
BA    3   CR   271/480   TR  3   CH  6   ST &E5 &00 &3E
BA    3   CR     55/96   TR  3   CH  6   ST &E5 &00 &3F
BA    3   CR      7/12   TR  3   CH  6   ST &E5 &00 &3F
BA    3   CR    71/120   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR       3/5   TR  3   CH  6   ST &E5 &00 &41
BA    3   CR   293/480   TR  3   CH  6   ST &E5 &00 &42
BA    3   CR    99/160   TR  3   CH  6   ST &E5 &00 &42
BA    3   CR   151/240   TR  3   CH  6   ST &E5 &00 &43
BA    3   CR     51/80   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR   311/480   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR     21/32   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR       2/3   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR     27/40   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR     41/60   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR   111/160   TR  3   CH  6   ST &E5 &00 &44
BA    3   CR   337/480   TR  3   CH  6   ST &E5 &00 &43
BA    3   CR     57/80   TR  3   CH  6   ST &E5 &00 &42
BA    3   CR   173/240   TR  3   CH  6   ST &E5 &00 &42
BA    3   CR   117/160   TR  3   CH  6   ST &E5 &00 &41
BA    3   CR     71/96   TR  3   CH  6   ST &E5 &00 &40
BA    3   CR   359/480   TR  3   CH  6   ST &E5 &00 &3F
BA    3   CR       3/4   TR  1   CH  1   Channel volume 89
BA    3   CR       3/4   TR  1   CH  2   Channel volume 89
BA    3   CR       3/4   TR  4   CH 10   NT  F#--          1/4   voff=80
BA    3   CR       3/4   TR  4   CH 10   NT  C--           1/4   voff=80
BA    3   CR    91/120   TR  3   CH  6   ST &E5 &00 &3E
BA    3   CR     23/30   TR  3   CH  6   ST &E5 &00 &3E
BA    3   CR   373/480   TR  3   CH  6   ST &E5 &00 &3D
BA    3   CR   377/480   TR  3   CH  6   ST &E5 &00 &3C
BA    3   CR   191/240   TR  3   CH  6   ST &E5 &00 &3C
BA    3   CR   193/240   TR  3   CH  6   ST &E5 &00 &3C
