
BA    1   CR         0   TR  0   CH 16   Tempo 95
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "bass"
BA   31   CR    2+1/12   TR  6   CH  6   Channel volume 66
BA   31   CR    2+3/32   TR  5   CH  5   Channel volume 66
BA   31   CR    2+3/32   TR  6   CH  6   Channel volume 66
BA   31   CR    2+5/48   TR  5   CH  5   Channel volume 66
BA   31   CR    2+5/48   TR  6   CH  6   Channel volume 66
BA   31   CR   2+11/96   TR  5   CH  5   Channel volume 66
BA   31   CR   2+11/96   TR  6   CH  6   Channel volume 66
BA   31   CR     2+1/8   TR  5   CH  5   Channel volume 66
BA   31   CR     2+1/8   TR  6   CH  6   Channel volume 66
BA   31   CR   2+13/96   TR  5   CH  5   Channel volume 66
BA   31   CR   2+13/96   TR  6   CH  6   Channel volume 66
BA   31   CR    2+7/48   TR  5   CH  5   Channel volume 66
BA   31   CR    2+7/48   TR  6   CH  6   Channel volume 65
BA   31   CR    2+5/32   TR  5   CH  5   Channel volume 65
BA   31   CR    2+5/32   TR  6   CH  6   Channel volume 65
BA   31   CR     2+1/6   TR  5   CH  5   Channel volume 65
BA   31   CR     2+1/6   TR  6   CH  6   Channel volume 65
BA   31   CR   2+17/96   TR  5   CH  5   Channel volume 65
BA   31   CR   2+17/96   TR  6   CH  6   Channel volume 65
BA   31   CR    2+3/16   TR  5   CH  5   Channel volume 65
BA   31   CR    2+3/16   TR  6   CH  6   Channel volume 65
BA   31   CR   2+19/96   TR  5   CH  5   Channel volume 65
BA   31   CR   2+19/96   TR  6   CH  6   Channel volume 65
BA   31   CR    2+5/24   TR  5   CH  5   Channel volume 65
BA   31   CR    2+5/24   TR  6   CH  6   Channel volume 65
BA   31   CR    2+7/32   TR  5   CH  5   Channel volume 65
BA   31   CR    2+7/32   TR  6   CH  6   Channel volume 65
BA   31   CR   2+11/48   TR  5   CH  5   Channel volume 65
BA   31   CR   2+11/48   TR  6   CH  6   Channel volume 65
BA   31   CR   2+23/96   TR  5   CH  5   Channel volume 65
BA   31   CR   2+23/96   TR  6   CH  6   Channel volume 65
BA   31   CR     2+1/4   TR  5   CH  5   Channel volume 65
BA   31   CR     2+1/4   TR  6   CH  6   Channel volume 65
BA   31   CR   2+25/96   TR  5   CH  5   Channel volume 65
BA   31   CR   2+25/96   TR  6   CH  6   Channel volume 65
BA   31   CR   2+13/48   TR  5   CH  5   Channel volume 65
BA   31   CR   2+13/48   TR  6   CH  6   Channel volume 65
BA   31   CR    2+9/32   TR  5   CH  5   Channel volume 64
BA   31   CR    2+9/32   TR  6   CH  6   Channel volume 64
BA   31   CR    2+7/24   TR  5   CH  5   Channel volume 64
BA   31   CR    2+7/24   TR  6   CH  6   Channel volume 64
BA   31   CR   2+29/96   TR  5   CH  5   Channel volume 64
BA   31   CR   2+29/96   TR  6   CH  6   Channel volume 64
BA   31   CR    2+5/16   TR  5   CH  5   Channel volume 64
BA   31   CR    2+5/16   TR  6   CH  6   Channel volume 64
BA   31   CR   2+31/96   TR  5   CH  5   Channel volume 64
BA   31   CR   2+31/96   TR  6   CH  6   Channel volume 64
BA   31   CR     2+1/3   TR  5   CH  5   Channel volume 64
BA   31   CR     2+1/3   TR  6   CH  6   Channel volume 64
BA   31   CR   2+11/32   TR  5   CH  5   Channel volume 64
BA   31   CR   2+11/32   TR  6   CH  6   Channel volume 64
BA   31   CR   2+17/48   TR  5   CH  5   Channel volume 64
BA   31   CR   2+17/48   TR  6   CH  6   Channel volume 64
BA   31   CR   2+35/96   TR  5   CH  5   Channel volume 64
BA   31   CR   2+35/96   TR  6   CH  6   Channel volume 64
BA   31   CR     2+3/8   TR  5   CH  5   Channel volume 64
BA   31   CR     2+3/8   TR  6   CH  6   Channel volume 64
BA   31   CR   2+37/96   TR  5   CH  5   Channel volume 64
BA   31   CR   2+37/96   TR  6   CH  6   Channel volume 64
BA   31   CR   2+19/48   TR  5   CH  5   Channel volume 64
BA   31   CR   2+19/48   TR  6   CH  6   Channel volume 64
BA   31   CR   2+13/32   TR  5   CH  5   Channel volume 64
BA   31   CR   2+13/32   TR  6   CH  6   Channel volume 63
BA   31   CR    2+5/12   TR  5   CH  5   Channel volume 63
BA   31   CR    2+5/12   TR  6   CH  6   Channel volume 63
BA   31   CR   2+41/96   TR  5   CH  5   Channel volume 63
BA   31   CR   2+41/96   TR  6   CH  6   Channel volume 63
BA   31   CR    2+7/16   TR  5   CH  5   Channel volume 63
BA   31   CR    2+7/16   TR  6   CH  6   Channel volume 63
BA   31   CR   2+43/96   TR  5   CH  5   Channel volume 63
BA   31   CR   2+43/96   TR  6   CH  6   Channel volume 63
BA   31   CR   2+11/24   TR  5   CH  5   Channel volume 63
BA   31   CR   2+11/24   TR  6   CH  6   Channel volume 63
BA   31   CR   2+15/32   TR  5   CH  5   Channel volume 63
BA   31   CR   2+15/32   TR  6   CH  6   Channel volume 63
BA   31   CR   2+23/48   TR  5   CH  5   Channel volume 63
BA   31   CR   2+23/48   TR  6   CH  6   Channel volume 63
BA   31   CR   2+47/96   TR  5   CH  5   Channel volume 63
BA   31   CR   2+47/96   TR  6   CH  6   Channel volume 63
BA   31   CR     2+1/2   TR  2   CH  2   NT  C-          19/96   voff=99
BA   31   CR     2+1/2   TR  2   CH  2   NT  Eb-         19/96   voff=99
BA   31   CR     2+1/2   TR  3   CH  3   NT  C           19/96   voff=99
BA   31   CR     2+1/2   TR  3   CH  3   NT  Eb          19/96   voff=99
BA   31   CR     2+1/2   TR  5   CH  5   Channel volume 63
BA   31   CR     2+1/2   TR  6   CH  6   Channel volume 63
BA   31   CR     2+1/2   TR  7   CH 10   NT  Bb          23/96   voff=99
BA   31   CR   2+49/96   TR  5   CH  5   Channel volume 63
BA   31   CR   2+49/96   TR  6   CH  6   Channel volume 63
BA   31   CR   2+25/48   TR  5   CH  5   Channel volume 63
BA   31   CR   2+25/48   TR  6   CH  6   Channel volume 63
BA   31   CR   2+17/32   TR  5   CH  5   Channel volume 63
BA   31   CR   2+17/32   TR  6   CH  6   Channel volume 62
BA   31   CR   2+13/24   TR  5   CH  5   Channel volume 62
BA   31   CR   2+13/24   TR  6   CH  6   Channel volume 62
BA   31   CR   2+53/96   TR  5   CH  5   Channel volume 62
BA   31   CR   2+53/96   TR  6   CH  6   Channel volume 62
BA   31   CR    2+9/16   TR  5   CH  5   Channel volume 62
BA   31   CR    2+9/16   TR  6   CH  6   Channel volume 62
BA   31   CR   2+55/96   TR  5   CH  5   Channel volume 62
BA   31   CR   2+55/96   TR  6   CH  6   Channel volume 62
BA   31   CR    2+7/12   TR  5   CH  5   Channel volume 62
BA   31   CR    2+7/12   TR  6   CH  6   Channel volume 62
BA   31   CR   2+19/32   TR  5   CH  5   Channel volume 62
BA   31   CR   2+19/32   TR  6   CH  6   Channel volume 62
BA   31   CR   2+29/48   TR  5   CH  5   Channel volume 62
BA   31   CR   2+29/48   TR  6   CH  6   Channel volume 62
BA   31   CR   2+59/96   TR  5   CH  5   Channel volume 62
BA   31   CR   2+59/96   TR  6   CH  6   Channel volume 62
BA   31   CR     2+5/8   TR  5   CH  5   Channel volume 62
BA   31   CR     2+5/8   TR  6   CH  6   Channel volume 62
BA   31   CR   2+61/96   TR  5   CH  5   Channel volume 62
BA   31   CR   2+61/96   TR  6   CH  6   Channel volume 62
BA   31   CR   2+31/48   TR  5   CH  5   Channel volume 62
BA   31   CR   2+31/48   TR  6   CH  6   Channel volume 62
BA   31   CR   2+21/32   TR  5   CH  5   Channel volume 62
BA   31   CR   2+21/32   TR  6   CH  6   Channel volume 62
BA   31   CR     2+2/3   TR  5   CH  5   Channel volume 61
BA   31   CR     2+2/3   TR  6   CH  6   Channel volume 61
BA   31   CR   2+65/96   TR  5   CH  5   Channel volume 61
BA   31   CR   2+65/96   TR  6   CH  6   Channel volume 61
BA   31   CR   2+11/16   TR  5   CH  5   Channel volume 61
BA   31   CR   2+11/16   TR  6   CH  6   Channel volume 61
BA   31   CR   2+67/96   TR  5   CH  5   Channel volume 61
BA   31   CR   2+67/96   TR  6   CH  6   Channel volume 61
BA   31   CR   2+17/24   TR  5   CH  5   Channel volume 61
BA   31   CR   2+17/24   TR  6   CH  6   Channel volume 61
BA   31   CR   2+23/32   TR  5   CH  5   Channel volume 61
BA   31   CR   2+23/32   TR  6   CH  6   Channel volume 61
BA   31   CR   2+35/48   TR  5   CH  5   Channel volume 61
BA   31   CR   2+35/48   TR  6   CH  6   Channel volume 61
BA   31   CR   2+71/96   TR  5   CH  5   Channel volume 61
BA   31   CR   2+71/96   TR  6   CH  6   Channel volume 61
BA   31   CR     2+3/4   TR  5   CH  5   Channel volume 61
BA   31   CR     2+3/4   TR  6   CH  6   Channel volume 61
BA   31   CR   2+73/96   TR  5   CH  5   Channel volume 61
BA   31   CR   2+73/96   TR  6   CH  6   Channel volume 61
BA   31   CR   2+37/48   TR  5   CH  5   Channel volume 61
BA   31   CR   2+37/48   TR  6   CH  6   Channel volume 61
BA   31   CR   2+25/32   TR  5   CH  5   Channel volume 61
BA   31   CR   2+25/32   TR  6   CH  6   Channel volume 61
BA   31   CR   2+19/24   TR  5   CH  5   Channel volume 61
BA   31   CR   2+19/24   TR  6   CH  6   Channel volume 60
BA   31   CR   2+77/96   TR  5   CH  5   Channel volume 60
BA   31   CR   2+77/96   TR  6   CH  6   Channel volume 60
BA   31   CR   2+13/16   TR  5   CH  5   Channel volume 60
BA   31   CR   2+13/16   TR  6   CH  6   Channel volume 60
BA   31   CR   2+79/96   TR  5   CH  5   Channel volume 60
BA   31   CR   2+79/96   TR  6   CH  6   Channel volume 60
BA   31   CR     2+5/6   TR  5   CH  5   Channel volume 60
BA   31   CR     2+5/6   TR  6   CH  6   Channel volume 60
BA   31   CR   2+27/32   TR  5   CH  5   Channel volume 60
BA   31   CR   2+27/32   TR  6   CH  6   Channel volume 60
BA   31   CR   2+41/48   TR  5   CH  5   Channel volume 60
BA   31   CR   2+41/48   TR  6   CH  6   Channel volume 60
BA   31   CR   2+83/96   TR  5   CH  5   Channel volume 60
BA   31   CR   2+83/96   TR  6   CH  6   Channel volume 60
BA   31   CR     2+7/8   TR  5   CH  5   Channel volume 60
BA   31   CR     2+7/8   TR  6   CH  6   Channel volume 60
BA   31   CR   2+85/96   TR  5   CH  5   Channel volume 60
BA   31   CR   2+85/96   TR  6   CH  6   Channel volume 60
BA   31   CR   2+43/48   TR  5   CH  5   Channel volume 60
BA   31   CR   2+43/48   TR  6   CH  6   Channel volume 60
BA   31   CR   2+29/32   TR  5   CH  5   Channel volume 60
BA   31   CR   2+29/32   TR  6   CH  6   Channel volume 60
BA   31   CR   2+11/12   TR  5   CH  5   Channel volume 60
BA   31   CR   2+11/12   TR  6   CH  6   Channel volume 60
BA   31   CR   2+89/96   TR  5   CH  5   Channel volume 59
BA   31   CR   2+89/96   TR  6   CH  6   Channel volume 59
BA   31   CR   2+15/16   TR  5   CH  5   Channel volume 59
BA   31   CR   2+15/16   TR  6   CH  6   Channel volume 59
BA   31   CR   2+91/96   TR  5   CH  5   Channel volume 59
BA   31   CR   2+91/96   TR  6   CH  6   Channel volume 59
BA   31   CR   2+23/24   TR  5   CH  5   Channel volume 59
BA   31   CR   2+23/24   TR  6   CH  6   Channel volume 59
BA   31   CR   2+31/32   TR  5   CH  5   Channel volume 59
BA   31   CR   2+31/32   TR  6   CH  6   Channel volume 59
BA   31   CR   2+47/48   TR  5   CH  5   Channel volume 59
BA   31   CR   2+47/48   TR  6   CH  6   Channel volume 59
BA   31   CR   2+95/96   TR  5   CH  5   Channel volume 59
BA   31   CR   2+95/96   TR  6   CH  6   Channel volume 59
BA   31   CR         3   TR  2   CH  2   NT  Eb-         19/96   voff=99
BA   31   CR         3   TR  2   CH  2   NT  C-          19/96   voff=99
BA   31   CR         3   TR  3   CH  3   NT  C           19/96   voff=99
BA   31   CR         3   TR  3   CH  3   NT  Eb          19/96   voff=99
BA   31   CR         3   TR  5   CH  5   Channel volume 59
BA   31   CR         3   TR  6   CH  6   Channel volume 59
BA   31   CR         3   TR  7   CH 10   NT  Eb'         23/96   voff=99
BA   31   CR    3+1/96   TR  5   CH  5   Channel volume 59
BA   31   CR    3+1/96   TR  6   CH  6   Channel volume 59
BA   31   CR    3+1/48   TR  5   CH  5   Channel volume 59
BA   31   CR    3+1/48   TR  6   CH  6   Channel volume 59
BA   31   CR    3+1/32   TR  5   CH  5   Channel volume 59
BA   31   CR    3+1/32   TR  6   CH  6   Channel volume 59
BA   31   CR    3+1/24   TR  5   CH  5   Channel volume 59
BA   31   CR    3+1/24   TR  6   CH  6   Channel volume 59
BA   31   CR    3+5/96   TR  5   CH  5   Channel volume 58
BA   31   CR    3+5/96   TR  6   CH  6   Channel volume 58
BA   31   CR    3+1/16   TR  5   CH  5   Channel volume 58
BA   31   CR    3+1/16   TR  6   CH  6   Channel volume 58
BA   31   CR    3+7/96   TR  5   CH  5   Channel volume 58
BA   31   CR    3+7/96   TR  6   CH  6   Channel volume 58
BA   31   CR    3+1/12   TR  5   CH  5   Channel volume 58
BA   31   CR    3+1/12   TR  6   CH  6   Channel volume 58
BA   31   CR    3+3/32   TR  5   CH  5   Channel volume 58
BA   31   CR    3+3/32   TR  6   CH  6   Channel volume 58
BA   31   CR    3+5/48   TR  5   CH  5   Channel volume 58
BA   31   CR    3+5/48   TR  6   CH  6   Channel volume 58
BA   31   CR   3+11/96   TR  5   CH  5   Channel volume 58
BA   31   CR   3+11/96   TR  6   CH  6   Channel volume 58
BA   31   CR     3+1/8   TR  5   CH  5   Channel volume 58
BA   31   CR     3+1/8   TR  6   CH  6   Channel volume 58
BA   31   CR   3+13/96   TR  5   CH  5   Channel volume 58
BA   31   CR   3+13/96   TR  6   CH  6   Channel volume 58
BA   31   CR    3+7/48   TR  5   CH  5   Channel volume 58
BA   31   CR    3+7/48   TR  6   CH  6   Channel volume 58
BA   31   CR    3+5/32   TR  5   CH  5   Channel volume 58
BA   31   CR    3+5/32   TR  6   CH  6   Channel volume 58
BA   31   CR     3+1/6   TR  5   CH  5   Channel volume 58
BA   31   CR     3+1/6   TR  6   CH  6   Channel volume 58
BA   31   CR   3+17/96   TR  5   CH  5   Channel volume 58
BA   31   CR   3+17/96   TR  6   CH  6   Channel volume 57
BA   31   CR    3+3/16   TR  5   CH  5   Channel volume 57
BA   31   CR    3+3/16   TR  6   CH  6   Channel volume 57
BA   31   CR   3+19/96   TR  5   CH  5   Channel volume 57
BA   31   CR   3+19/96   TR  6   CH  6   Channel volume 57
BA   31   CR    3+5/24   TR  5   CH  5   Channel volume 57
BA   31   CR    3+5/24   TR  6   CH  6   Channel volume 57
BA   31   CR    3+7/32   TR  5   CH  5   Channel volume 57
BA   31   CR    3+7/32   TR  6   CH  6   Channel volume 57
BA   31   CR   3+11/48   TR  5   CH  5   Channel volume 57
BA   31   CR   3+11/48   TR  6   CH  6   Channel volume 57
BA   31   CR   3+23/96   TR  5   CH  5   Channel volume 57
BA   31   CR   3+23/96   TR  6   CH  6   Channel volume 57
BA   31   CR     3+1/4   TR  5   CH  5   Channel volume 57
BA   31   CR     3+1/4   TR  6   CH  6   Channel volume 57
BA   31   CR   3+25/96   TR  5   CH  5   Channel volume 57
BA   31   CR   3+25/96   TR  6   CH  6   Channel volume 57
BA   31   CR   3+13/48   TR  5   CH  5   Channel volume 57
BA   31   CR   3+13/48   TR  6   CH  6   Channel volume 57
BA   31   CR    3+9/32   TR  5   CH  5   Channel volume 57
BA   31   CR    3+9/32   TR  6   CH  6   Channel volume 57
BA   31   CR    3+7/24   TR  5   CH  5   Channel volume 57
BA   31   CR    3+7/24   TR  6   CH  6   Channel volume 57
BA   31   CR   3+29/96   TR  5   CH  5   Channel volume 57
BA   31   CR   3+29/96   TR  6   CH  6   Channel volume 57
BA   31   CR    3+5/16   TR  5   CH  5   Channel volume 56
BA   31   CR    3+5/16   TR  6   CH  6   Channel volume 56
BA   31   CR   3+31/96   TR  5   CH  5   Channel volume 56
BA   31   CR   3+31/96   TR  6   CH  6   Channel volume 56
BA   31   CR     3+1/3   TR  5   CH  5   Channel volume 56
BA   31   CR     3+1/3   TR  6   CH  6   Channel volume 56
BA   31   CR   3+11/32   TR  5   CH  5   Channel volume 56
BA   31   CR   3+11/32   TR  6   CH  6   Channel volume 56
BA   31   CR   3+17/48   TR  5   CH  5   Channel volume 56
BA   31   CR   3+17/48   TR  6   CH  6   Channel volume 56
BA   31   CR   3+35/96   TR  5   CH  5   Channel volume 56
BA   31   CR   3+35/96   TR  6   CH  6   Channel volume 56
BA   31   CR     3+3/8   TR  5   CH  5   Channel volume 56
BA   31   CR     3+3/8   TR  6   CH  6   Channel volume 56
BA   31   CR   3+37/96   TR  5   CH  5   Channel volume 56
BA   31   CR   3+37/96   TR  6   CH  6   Channel volume 56
BA   31   CR   3+19/48   TR  5   CH  5   Channel volume 56
BA   31   CR   3+19/48   TR  6   CH  6   Channel volume 56
BA   31   CR   3+13/32   TR  5   CH  5   Channel volume 56
BA   31   CR   3+13/32   TR  6   CH  6   Channel volume 56
BA   31   CR    3+5/12   TR  5   CH  5   Channel volume 56
BA   31   CR    3+5/12   TR  6   CH  6   Channel volume 56
BA   31   CR   3+41/96   TR  5   CH  5   Channel volume 56
BA   31   CR   3+41/96   TR  6   CH  6   Channel volume 56
BA   31   CR    3+7/16   TR  5   CH  5   Channel volume 55
BA   31   CR    3+7/16   TR  6   CH  6   Channel volume 55
BA   31   CR   3+43/96   TR  5   CH  5   Channel volume 55
BA   31   CR   3+43/96   TR  6   CH  6   Channel volume 55
BA   31   CR   3+11/24   TR  5   CH  5   Channel volume 55
BA   31   CR   3+11/24   TR  6   CH  6   Channel volume 55
BA   31   CR   3+15/32   TR  5   CH  5   Channel volume 55
BA   31   CR   3+15/32   TR  6   CH  6   Channel volume 55
BA   31   CR   3+23/48   TR  5   CH  5   Channel volume 55
BA   31   CR   3+23/48   TR  6   CH  6   Channel volume 55
BA   31   CR   3+47/96   TR  5   CH  5   Channel volume 55
BA   31   CR   3+47/96   TR  6   CH  6   Channel volume 55
BA   31   CR     3+1/2   TR  1   CH  1   NT  C--         47/96   voff=99
BA   31   CR     3+1/2   TR  5   CH  5   Channel volume 55
BA   31   CR     3+1/2   TR  6   CH  6   Channel volume 55
BA   31   CR     3+1/2   TR  7   CH 10   NT  Bb          23/96   von=102   voff=102
BA   31   CR   3+49/96   TR  5   CH  5   Channel volume 55
BA   31   CR   3+49/96   TR  6   CH  6   Channel volume 55
BA   31   CR   3+25/48   TR  5   CH  5   Channel volume 55
BA   31   CR   3+25/48   TR  6   CH  6   Channel volume 55
BA   31   CR   3+17/32   TR  5   CH  5   Channel volume 55
BA   31   CR   3+17/32   TR  6   CH  6   Channel volume 55
BA   31   CR   3+13/24   TR  5   CH  5   Channel volume 55
BA   31   CR   3+13/24   TR  6   CH  6   Channel volume 55
BA   31   CR   3+53/96   TR  5   CH  5   Channel volume 55
BA   31   CR   3+53/96   TR  6   CH  6   Channel volume 55
BA   31   CR    3+9/16   TR  5   CH  5   Channel volume 55
BA   31   CR    3+9/16   TR  6   CH  6   Channel volume 55
BA   31   CR   3+55/96   TR  5   CH  5   Channel volume 54
BA   31   CR   3+55/96   TR  6   CH  6   Channel volume 54
BA   31   CR    3+7/12   TR  5   CH  5   Channel volume 54
BA   31   CR    3+7/12   TR  6   CH  6   Channel volume 54
BA   31   CR   3+19/32   TR  5   CH  5   Channel volume 54
BA   31   CR   3+19/32   TR  6   CH  6   Channel volume 54
BA   31   CR   3+29/48   TR  5   CH  5   Channel volume 54
BA   31   CR   3+29/48   TR  6   CH  6   Channel volume 54
BA   31   CR   3+59/96   TR  5   CH  5   Channel volume 54
BA   31   CR   3+59/96   TR  6   CH  6   Channel volume 54
BA   31   CR     3+5/8   TR  5   CH  5   Channel volume 54
BA   31   CR     3+5/8   TR  6   CH  6   Channel volume 54
BA   31   CR   3+61/96   TR  5   CH  5   Channel volume 54
BA   31   CR   3+61/96   TR  6   CH  6   Channel volume 54
BA   31   CR   3+31/48   TR  5   CH  5   Channel volume 54
BA   31   CR   3+31/48   TR  6   CH  6   Channel volume 54
BA   31   CR   3+21/32   TR  5   CH  5   Channel volume 54
BA   31   CR   3+21/32   TR  6   CH  6   Channel volume 54
BA   31   CR     3+2/3   TR  5   CH  5   Channel volume 54
BA   31   CR     3+2/3   TR  6   CH  6   Channel volume 54
BA   31   CR   3+65/96   TR  5   CH  5   Channel volume 54
BA   31   CR   3+65/96   TR  6   CH  6   Channel volume 54
BA   31   CR   3+11/16   TR  5   CH  5   Channel volume 54
BA   31   CR   3+11/16   TR  6   CH  6   Channel volume 54
BA   31   CR   3+67/96   TR  5   CH  5   Channel volume 53
BA   31   CR   3+67/96   TR  6   CH  6   Channel volume 53
BA   31   CR   3+17/24   TR  5   CH  5   Channel volume 53
BA   31   CR   3+17/24   TR  6   CH  6   Channel volume 53
BA   31   CR   3+23/32   TR  5   CH  5   Channel volume 53
BA   31   CR   3+23/32   TR  6   CH  6   Channel volume 53
BA   31   CR   3+35/48   TR  5   CH  5   Channel volume 53
BA   31   CR   3+35/48   TR  6   CH  6   Channel volume 53
BA   31   CR   3+71/96   TR  5   CH  5   Channel volume 53
BA   31   CR   3+71/96   TR  6   CH  6   Channel volume 53
BA   31   CR     3+3/4   TR  5   CH  5   Channel volume 53
BA   31   CR     3+3/4   TR  6   CH  6   Channel volume 53
BA   31   CR   3+73/96   TR  5   CH  5   Channel volume 53
BA   31   CR   3+73/96   TR  6   CH  6   Channel volume 53
BA   31   CR   3+37/48   TR  5   CH  5   Channel volume 53
BA   31   CR   3+37/48   TR  6   CH  6   Channel volume 53
BA   31   CR   3+25/32   TR  5   CH  5   Channel volume 53
BA   31   CR   3+25/32   TR  6   CH  6   Channel volume 53
BA   31   CR   3+19/24   TR  5   CH  5   Channel volume 53
BA   31   CR   3+19/24   TR  6   CH  6   Channel volume 53
BA   31   CR   3+77/96   TR  5   CH  5   Channel volume 53
BA   31   CR   3+77/96   TR  6   CH  6   Channel volume 53
BA   31   CR   3+13/16   TR  5   CH  5   Channel volume 53
BA   31   CR   3+13/16   TR  6   CH  6   Channel volume 53
BA   31   CR   3+79/96   TR  5   CH  5   Channel volume 52
BA   31   CR   3+79/96   TR  6   CH  6   Channel volume 52
BA   31   CR     3+5/6   TR  5   CH  5   Channel volume 52
BA   31   CR     3+5/6   TR  6   CH  6   Channel volume 52
BA   31   CR   3+27/32   TR  5   CH  5   Channel volume 52
BA   31   CR   3+27/32   TR  6   CH  6   Channel volume 52
BA   31   CR   3+41/48   TR  5   CH  5   Channel volume 52
BA   31   CR   3+41/48   TR  6   CH  6   Channel volume 52
BA   31   CR   3+83/96   TR  5   CH  5   Channel volume 52
BA   31   CR   3+83/96   TR  6   CH  6   Channel volume 52
BA   31   CR     3+7/8   TR  5   CH  5   Channel volume 52
BA   31   CR     3+7/8   TR  6   CH  6   Channel volume 52
BA   31   CR   3+85/96   TR  5   CH  5   Channel volume 52
BA   31   CR   3+85/96   TR  6   CH  6   Channel volume 52
BA   31   CR   3+43/48   TR  5   CH  5   Channel volume 52
BA   31   CR   3+43/48   TR  6   CH  6   Channel volume 52
BA   31   CR   3+29/32   TR  5   CH  5   Channel volume 52
BA   31   CR   3+29/32   TR  6   CH  6   Channel volume 52
BA   31   CR   3+11/12   TR  5   CH  5   Channel volume 52
BA   31   CR   3+11/12   TR  6   CH  6   Channel volume 52
BA   31   CR   3+89/96   TR  5   CH  5   Channel volume 52
BA   31   CR   3+89/96   TR  6   CH  6   Channel volume 52
BA   31   CR   3+15/16   TR  5   CH  5   Channel volume 52
BA   31   CR   3+15/16   TR  6   CH  6   Channel volume 52
BA   31   CR   3+91/96   TR  5   CH  5   Channel volume 52
BA   31   CR   3+91/96   TR  6   CH  6   Channel volume 52
BA   31   CR   3+23/24   TR  5   CH  5   Channel volume 51
BA   31   CR   3+23/24   TR  6   CH  6   Channel volume 51
BA   31   CR   3+31/32   TR  5   CH  5   Channel volume 51
BA   31   CR   3+31/32   TR  6   CH  6   Channel volume 51
BA   31   CR   3+47/48   TR  5   CH  5   Channel volume 51
BA   31   CR   3+47/48   TR  6   CH  6   Channel volume 51
BA   31   CR   3+95/96   TR  5   CH  5   Channel volume 51
BA   31   CR   3+95/96   TR  6   CH  6   Channel volume 51

BA   32   CR         0   TR  1   CH  1   NT  F--         95/96   voff=99
BA   32   CR         0   TR  5   CH  5   Channel volume 51
BA   32   CR         0   TR  6   CH  6   Channel volume 51
BA   32   CR       1/2   TR  2   CH  2   NT  F--          5/32   voff=99
BA   32   CR       1/2   TR  2   CH  2   NT  A--          5/32   voff=99
BA   32   CR       1/2   TR  3   CH  3   NT  A-           5/32   voff=99
BA   32   CR       1/2   TR  3   CH  3   NT  F-           5/32   voff=99
BA   32   CR       1/2   TR  7   CH 10   NT  Bb          23/96   voff=102
BA   32   CR       3/4   TR  2   CH  2   NT  F--          5/32   voff=99
BA   32   CR       3/4   TR  2   CH  2   NT  A--          5/32   voff=99
BA   32   CR       3/4   TR  3   CH  3   NT  A-           5/32   voff=99
BA   32   CR       3/4   TR  3   CH  3   NT  F-           5/32   voff=99
BA   32   CR         1   TR  2   CH  2   NT  F--          5/32   voff=99
BA   32   CR         1   TR  2   CH  2   NT  A--          5/32   voff=99
BA   32   CR         1   TR  3   CH  3   NT  F-           5/32   voff=99
BA   32   CR         1   TR  3   CH  3   NT  A-           5/32   voff=99
BA   32   CR     1+1/2   TR  1   CH  1   NT  F--         47/96   voff=99
BA   32   CR     1+1/2   TR  2   CH  2   NT  A--          5/32   voff=99
BA   32   CR     1+1/2   TR  2   CH  2   NT  F--          5/32   voff=99
BA   32   CR     1+1/2   TR  3   CH  3   NT  F-           5/32   voff=99
BA   32   CR     1+1/2   TR  3   CH  3   NT  A-           5/32   voff=99
BA   32   CR     1+1/2   TR  7   CH 10   NT  Bb          23/96   voff=102
BA   32   CR         2   TR  1   CH  1   NT  C--         95/96   voff=99
BA   32   CR     2+1/2   TR  2   CH  2   NT  A--         19/96   voff=99
BA   32   CR     2+1/2   TR  2   CH  2   NT  F--         19/96   voff=99
BA   32   CR     2+1/2   TR  3   CH  3   NT  G#-         19/96   voff=99
BA   32   CR     2+1/2   TR  3   CH  3   NT  B-          19/96   voff=99
BA   32   CR     2+1/2   TR  7   CH 10   NT  Bb          23/96   voff=102
BA   32   CR         3   TR  2   CH  2   NT  F--         19/96   voff=99
BA   32   CR         3   TR  2   CH  2   NT  A--         19/96   voff=99
BA   32   CR         3   TR  3   CH  3   NT  G#-         19/96   voff=99
BA   32   CR         3   TR  3   CH  3   NT  B-          19/96   voff=99
BA   32   CR     3+1/2   TR  1   CH  1   NT  C--         47/96   voff=99
BA   32   CR     3+1/2   TR  7   CH 10   NT  Bb          23/96   voff=102
BA   32   CR     3+1/2   TR  7   CH 10   NT  Eb'         23/96   voff=102

BA   33   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA   33   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA   33   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA   33   CR         0   TR  1   CH  1   ST &B0 &0A &5A
BA   33   CR         0   TR  1   CH  1   Channel volume 90
BA   33   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA   33   CR         0   TR  1   CH  1   Instrument 33
BA   33   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA   33   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA   33   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA   33   CR         0   TR  2   CH  2   ST &B1 &0A &0D
BA   33   CR         0   TR  2   CH  2   Channel volume 64
BA   33   CR         0   TR  2   CH  2   ST &E1 &00 &40
