
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  1   CH 16   Text type 3: "Piano Beginning"
BA    1   CR         0   TR 15   CH 15   ST &BE &06 &0C
BA    1   CR         0   TR 15   CH 15   ST &BE &0A &0F
BA    1   CR         0   TR 15   CH 15   Channel volume 87
BA    1   CR         0   TR 15   CH 15   ST &EE &00 &40
BA    1   CR         0   TR 15   CH 15   Instrument 81
BA    1   CR         0   TR 15   CH 15   ST &BE &01 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &65 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &64 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &06 &0C
BA    1   CR         0   TR 15   CH 15   ST &BE &0A &0F
BA    1   CR         0   TR 15   CH 15   Channel volume 87
BA    1   CR         0   TR 15   CH 15   ST &EE &00 &40
BA    1   CR         0   TR 15   CH 15   Instrument 81
BA    1   CR         0   TR 15   CH 15   ST &BE &01 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &0A &0F
BA    1   CR         0   TR 15   CH 15   Channel volume 87
BA    1   CR         0   TR 15   CH 15   ST &BE &01 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &65 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &64 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &06 &0C
BA    1   CR         0   TR 15   CH 15   ST &BE &0A &0F
BA    1   CR         0   TR 15   CH 15   Channel volume 87
BA    1   CR         0   TR 15   CH 15   ST &EE &00 &40
BA    1   CR         0   TR 15   CH 15   Instrument 81
BA    1   CR         0   TR 15   CH 15   ST &BE &01 &00
BA    1   CR         0   TR 15   CH 15   ST &BE &0A &0F
BA    1   CR         0   TR 15   CH 15   Channel volume 87
BA    1   CR         0   TR 15   CH 15   ST &BE &01 &00
BA    1   CR         0   TR 16   CH 16   Text type 3: "Bits and Bytes #2"
BA    1   CR         0   TR 16   CH 16   ST &BF &0A &73
BA    1   CR         0   TR 16   CH 16   Channel volume 85
BA    1   CR         0   TR 16   CH 16   ST &EF &00 &40
BA    1   CR         0   TR 16   CH 16   ST &BF &65 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &64 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &06 &0C
BA    1   CR         0   TR 16   CH 16   ST &BF &0A &73
BA    1   CR         0   TR 16   CH 16   Channel volume 85
BA    1   CR         0   TR 16   CH 16   ST &EF &00 &40
BA    1   CR         0   TR 16   CH 16   Instrument 81
BA    1   CR         0   TR 16   CH 16   ST &BF &01 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &65 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &64 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &06 &0C
BA    1   CR         0   TR 16   CH 16   ST &BF &0A &73
BA    1   CR         0   TR 16   CH 16   Channel volume 85
BA    1   CR         0   TR 16   CH 16   ST &EF &00 &40
BA    1   CR         0   TR 16   CH 16   Instrument 81
BA    1   CR         0   TR 16   CH 16   ST &BF &01 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &0A &73
BA    1   CR         0   TR 16   CH 16   Channel volume 85
BA    1   CR         0   TR 16   CH 16   ST &BF &01 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &65 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &64 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &06 &0C
BA    1   CR         0   TR 16   CH 16   ST &BF &0A &73
BA    1   CR         0   TR 16   CH 16   Channel volume 85
BA    1   CR         0   TR 16   CH 16   ST &EF &00 &40
BA    1   CR         0   TR 16   CH 16   Instrument 81
BA    1   CR         0   TR 16   CH 16   ST &BF &01 &00
BA    1   CR         0   TR 16   CH 16   ST &BF &0A &73
BA    1   CR         0   TR 16   CH 16   Channel volume 85
BA    1   CR         0   TR 16   CH 16   ST &BF &01 &00
BA    1   CR      1/48   TR  1   CH  1   ST &B0 &0A &7F
BA    1   CR      1/32   TR  1   CH  1   ST &B0 &0A &7E
BA    1   CR      5/96   TR  1   CH  1   ST &B0 &0A &7D
BA    1   CR      1/16   TR  1   CH  1   ST &B0 &0A &7C
BA    1   CR      1/16   TR  1   CH  1   NT  G'''         5/96   von=88   voff=88
BA    1   CR      1/12   TR  1   CH  1   ST &B0 &0A &7B
BA    1   CR      3/32   TR  1   CH  1   ST &B0 &0A &7A
BA    1   CR     11/96   TR  1   CH  1   ST &B0 &0A &79
BA    1   CR       1/8   TR  1   CH  1   ST &B0 &0A &78
BA    1   CR       1/8   TR  1   CH  1   NT  F'''         5/96   von=78   voff=78
BA    1   CR      7/48   TR  1   CH  1   ST &B0 &0A &77
BA    1   CR      5/32   TR  1   CH  1   ST &B0 &0A &76
BA    1   CR     17/96   TR  1   CH  1   ST &B0 &0A &75
BA    1   CR      3/16   TR  1   CH  1   ST &B0 &0A &74
BA    1   CR      3/16   TR  1   CH  1   NT  E'''         5/96   von=72   voff=72
BA    1   CR      5/24   TR  1   CH  1   ST &B0 &0A &73
BA    1   CR      7/32   TR  1   CH  1   ST &B0 &0A &72
BA    1   CR     23/96   TR  1   CH  1   ST &B0 &0A &71
BA    1   CR       1/4   TR  1   CH  1   ST &B0 &0A &70
BA    1   CR       1/4   TR  1   CH  1   NT  D'''         5/96   von=66   voff=66
BA    1   CR       1/4   TR 10   CH 10   NT  C           11/96   von=33   voff=33
BA    1   CR       1/4   TR 10   CH 10   NT  C-          11/96   von=69   voff=69
BA    1   CR       1/4   TR 14   CH 14   ST &BD &01 &00
BA    1   CR     13/48   TR  1   CH  1   ST &B0 &0A &6F
BA    1   CR      9/32   TR  1   CH  1   ST &B0 &0A &6E
BA    1   CR     29/96   TR  1   CH  1   ST &B0 &0A &6D
BA    1   CR      5/16   TR  1   CH  1   ST &B0 &0A &6C
BA    1   CR      5/16   TR  1   CH  1   NT  C'''         5/96   von=60   voff=60
BA    1   CR       1/3   TR  1   CH  1   ST &B0 &0A &6B
BA    1   CR     11/32   TR  1   CH  1   ST &B0 &0A &6A
BA    1   CR     35/96   TR  1   CH  1   ST &B0 &0A &69
BA    1   CR       3/8   TR  1   CH  1   ST &B0 &0A &68
BA    1   CR       3/8   TR  1   CH  1   NT  B''          5/96   von=54   voff=54
BA    1   CR       3/8   TR  2   CH  2   ST &B1 &5B &00
BA    1   CR     19/48   TR  1   CH  1   ST &B0 &0A &67
BA    1   CR     13/32   TR  1   CH  1   ST &B0 &0A &66
BA    1   CR     41/96   TR  1   CH  1   ST &B0 &0A &65
BA    1   CR      7/16   TR  1   CH  1   ST &B0 &0A &64
BA    1   CR      7/16   TR  1   CH  1   NT  A''          5/96   von=67   voff=67
BA    1   CR     11/24   TR  1   CH  1   ST &B0 &0A &63
BA    1   CR     15/32   TR  1   CH  1   ST &B0 &0A &62
BA    1   CR     47/96   TR  1   CH  1   ST &B0 &0A &61
BA    1   CR       1/2   TR  1   CH  1   ST &B0 &0A &60
BA    1   CR       1/2   TR  1   CH  1   NT  G''          5/96   von=65   voff=65
BA    1   CR       1/2   TR 10   CH 10   NT  D--          5/32   von=36   voff=36
BA    1   CR       1/2   TR 10   CH 10   NT  C           11/96   von=33   voff=33
BA    1   CR       1/2   TR 10   CH 10   NT  F#--         5/32   von=56   voff=56
BA    1   CR     25/48   TR  1   CH  1   ST &B0 &0A &5F
BA    1   CR     17/32   TR  1   CH  1   ST &B0 &0A &5E
BA    1   CR     53/96   TR  1   CH  1   ST &B0 &0A &5D
BA    1   CR      9/16   TR  1   CH  1   ST &B0 &0A &5C
BA    1   CR      9/16   TR  1   CH  1   NT  F''          5/96   von=63   voff=63
BA    1   CR      7/12   TR  1   CH  1   ST &B0 &0A &5B
BA    1   CR     19/32   TR  1   CH  1   ST &B0 &0A &5A
BA    1   CR     59/96   TR  1   CH  1   ST &B0 &0A &59
BA    1   CR       5/8   TR  1   CH  1   ST &B0 &0A &58
BA    1   CR       5/8   TR  1   CH  1   NT  E''          5/96   von=61   voff=61
BA    1   CR     31/48   TR  1   CH  1   ST &B0 &0A &57
BA    1   CR     21/32   TR  1   CH  1   ST &B0 &0A &56
BA    1   CR       2/3   TR 10   CH 10   NT  D--          5/32   von=31   voff=31
BA    1   CR       2/3   TR 10   CH 10   NT  F#--         5/32   von=51   voff=51
BA    1   CR     65/96   TR  1   CH  1   ST &B0 &0A &55
BA    1   CR     11/16   TR  1   CH  1   ST &B0 &0A &54
BA    1   CR     11/16   TR  1   CH  1   NT  D''          5/96   von=60   voff=60
BA    1   CR     17/24   TR  1   CH  1   ST &B0 &0A &53
BA    1   CR     23/32   TR  1   CH  1   ST &B0 &0A &52
BA    1   CR     71/96   TR  1   CH  1   ST &B0 &0A &51
BA    1   CR       3/4   TR  1   CH  1   ST &B0 &0A &50
BA    1   CR       3/4   TR  1   CH  1   NT  C''          5/96   von=55   voff=55
BA    1   CR       3/4   TR 10   CH 10   NT  C           11/96   von=33   voff=33
BA    1   CR       3/4   TR 10   CH 10   NT  B--         11/96   von=61   voff=61
BA    1   CR     37/48   TR  1   CH  1   ST &B0 &0A &4F
BA    1   CR     25/32   TR  1   CH  1   ST &B0 &0A &4E
BA    1   CR     77/96   TR  1   CH  1   ST &B0 &0A &4D
BA    1   CR     13/16   TR  1   CH  1   ST &B0 &0A &4C
BA    1   CR     13/16   TR  1   CH  1   NT  B'           5/96   von=61   voff=61
BA    1   CR       5/6   TR  1   CH  1   ST &B0 &0A &4B
BA    1   CR       5/6   TR 10   CH 10   NT  D--          5/32   von=37   voff=37
BA    1   CR       5/6   TR 10   CH 10   NT  F#--         5/32   von=57   voff=57
BA    1   CR     27/32   TR  1   CH  1   ST &B0 &0A &4A
BA    1   CR     83/96   TR  1   CH  1   ST &B0 &0A &49
BA    1   CR       7/8   TR  1   CH  1   ST &B0 &0A &48
BA    1   CR       7/8   TR  1   CH  1   NT  A'           5/96   von=58   voff=58
BA    1   CR     43/48   TR  1   CH  1   ST &B0 &0A &47
BA    1   CR     29/32   TR  1   CH  1   ST &B0 &0A &46
BA    1   CR     89/96   TR  1   CH  1   ST &B0 &0A &45
BA    1   CR     15/16   TR  1   CH  1   ST &B0 &0A &44
BA    1   CR     15/16   TR  1   CH  1   NT  G'           5/96   von=54   voff=54
BA    1   CR     23/24   TR  1   CH  1   ST &B0 &0A &43
BA    1   CR     31/32   TR  1   CH  1   ST &B0 &0A &42
BA    1   CR     95/96   TR  1   CH  1   ST &B0 &0A &41
BA    1   CR         1   TR  1   CH  1   ST &B0 &0A &40
BA    1   CR         1   TR  1   CH  1   NT  F'           5/96   von=50   voff=50
BA    1   CR         1   TR 10   CH 10   NT  D--          5/32   von=37   voff=37
BA    1   CR         1   TR 10   CH 10   NT  C#          11/96   von=33   voff=33
BA    1   CR         1   TR 10   CH 10   NT  F#--         5/32   von=60   voff=60
BA    1   CR         1   TR 10   CH 10   NT  B--         11/96   voff=60
BA    1   CR    1+1/48   TR  1   CH  1   ST &B0 &0A &3F
BA    1   CR    1+1/32   TR  1   CH  1   ST &B0 &0A &3E
BA    1   CR    1+5/96   TR  1   CH  1   ST &B0 &0A &3D
BA    1   CR    1+1/16   TR  1   CH  1   ST &B0 &0A &3C
BA    1   CR    1+1/16   TR  1   CH  1   NT  E'           5/96   von=56   voff=56
BA    1   CR    1+1/12   TR  1   CH  1   ST &B0 &0A &3B
BA    1   CR    1+3/32   TR  1   CH  1   ST &B0 &0A &3A
BA    1   CR   1+11/96   TR  1   CH  1   ST &B0 &0A &39
BA    1   CR     1+1/8   TR  1   CH  1   ST &B0 &0A &38
BA    1   CR     1+1/8   TR  1   CH  1   NT  D'           5/96   von=53   voff=53
BA    1   CR    1+7/48   TR  1   CH  1   ST &B0 &0A &37
BA    1   CR    1+5/32   TR  1   CH  1   ST &B0 &0A &36
BA    1   CR   1+17/96   TR  1   CH  1   ST &B0 &0A &35
BA    1   CR    1+3/16   TR  1   CH  1   ST &B0 &0A &34
BA    1   CR    1+3/16   TR  1   CH  1   NT  C'           5/96   von=57   voff=57
BA    1   CR    1+5/24   TR  1   CH  1   ST &B0 &0A &33
BA    1   CR    1+7/32   TR  1   CH  1   ST &B0 &0A &32
BA    1   CR   1+23/96   TR  1   CH  1   ST &B0 &0A &31
BA    1   CR     1+1/4   TR  1   CH  1   ST &B0 &0A &30
BA    1   CR     1+1/4   TR  1   CH  1   NT  B            5/96   von=54   voff=54
BA    1   CR     1+1/4   TR 10   CH 10   NT  C           11/96   von=33   voff=33
BA    1   CR   1+13/48   TR  1   CH  1   ST &B0 &0A &2F
BA    1   CR    1+9/32   TR  1   CH  1   ST &B0 &0A &2E
BA    1   CR   1+29/96   TR  1   CH  1   ST &B0 &0A &2D
BA    1   CR    1+5/16   TR  1   CH  1   ST &B0 &0A &2C
BA    1   CR    1+5/16   TR  1   CH  1   NT  A            5/96   von=51   voff=51
BA    1   CR     1+1/3   TR  1   CH  1   ST &B0 &0A &2B
BA    1   CR   1+11/32   TR  1   CH  1   ST &B0 &0A &2A
BA    1   CR   1+35/96   TR  1   CH  1   ST &B0 &0A &29
BA    1   CR     1+3/8   TR  1   CH  1   ST &B0 &0A &28
BA    1   CR     1+3/8   TR  1   CH  1   NT  G            5/96   von=50   voff=50
BA    1   CR   1+19/48   TR  1   CH  1   ST &B0 &0A &27
BA    1   CR   1+13/32   TR  1   CH  1   ST &B0 &0A &26
BA    1   CR   1+41/96   TR  1   CH  1   ST &B0 &0A &25
BA    1   CR    1+7/16   TR  1   CH  1   ST &B0 &0A &24
BA    1   CR    1+7/16   TR  1   CH  1   NT  F            5/96   von=46   voff=46
BA    1   CR   1+11/24   TR  1   CH  1   ST &B0 &0A &23
BA    1   CR   1+15/32   TR  1   CH  1   ST &B0 &0A &22
BA    1   CR   1+47/96   TR  1   CH  1   ST &B0 &0A &21
BA    1   CR     1+1/2   TR  1   CH  1   ST &B0 &0A &20
BA    1   CR     1+1/2   TR  1   CH  1   NT  E            5/96   von=36   voff=36
BA    1   CR     1+1/2   TR 10   CH 10   NT  D--         11/96   von=44   voff=44
BA    1   CR     1+1/2   TR 10   CH 10   NT  C#          11/96   von=32   voff=32
BA    1   CR     1+1/2   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA    1   CR     1+1/2   TR 10   CH 10   NT  A--         11/96   von=53   voff=53
BA    1   CR   1+25/48   TR  1   CH  1   ST &B0 &0A &1F
BA    1   CR   1+17/32   TR  1   CH  1   ST &B0 &0A &1E
BA    1   CR   1+53/96   TR  1   CH  1   ST &B0 &0A &1D
BA    1   CR    1+9/16   TR  1   CH  1   ST &B0 &0A &1C
BA    1   CR    1+9/16   TR  1   CH  1   NT  D            5/96   von=31   voff=31
BA    1   CR    1+7/12   TR  1   CH  1   ST &B0 &0A &1B
BA    1   CR   1+19/32   TR  1   CH  1   ST &B0 &0A &1A
BA    1   CR   1+59/96   TR  1   CH  1   ST &B0 &0A &19
BA    1   CR     1+5/8   TR  1   CH  1   ST &B0 &0A &18
BA    1   CR     1+5/8   TR  1   CH  1   NT  C            5/96   von=26   voff=26
BA    1   CR   1+31/48   TR  1   CH  1   ST &B0 &0A &17
BA    1   CR   1+21/32   TR  1   CH  1   ST &B0 &0A &16
BA    1   CR   1+65/96   TR  1   CH  1   ST &B0 &0A &15
BA    1   CR   1+11/16   TR  1   CH  1   ST &B0 &0A &14
BA    1   CR   1+11/16   TR  1   CH  1   NT  B-           5/96   von=21   voff=21
BA    1   CR   1+17/24   TR  1   CH  1   ST &B0 &0A &13
BA    1   CR   1+23/32   TR  1   CH  1   ST &B0 &0A &12
BA    1   CR   1+71/96   TR  1   CH  1   ST &B0 &0A &11
BA    1   CR     1+3/4   TR  1   CH  1   ST &B0 &0A &10
BA    1   CR     1+3/4   TR  1   CH  1   NT  A-           5/96   von=16   voff=16
BA    1   CR     1+3/4   TR 10   CH 10   NT  C           11/96   von=32   voff=32
BA    1   CR     1+3/4   TR 10   CH 10   NT  A--         11/96   von=27   voff=27
BA    1   CR   1+37/48   TR  1   CH  1   ST &B0 &0A &0F
BA    1   CR   1+25/32   TR  1   CH  1   ST &B0 &0A &0E
BA    1   CR   1+77/96   TR  1   CH  1   ST &B0 &0A &0D
BA    1   CR   1+13/16   TR  1   CH  1   ST &B0 &0A &0C
BA    1   CR   1+13/16   TR  1   CH  1   NT  G-           5/96   von=11   voff=11
BA    1   CR     1+5/6   TR  1   CH  1   ST &B0 &0A &0B
BA    1   CR   1+27/32   TR  1   CH  1   ST &B0 &0A &0A
BA    1   CR   1+83/96   TR  1   CH  1   ST &B0 &0A &09
BA    1   CR     1+7/8   TR  1   CH  1   ST &B0 &0A &08
BA    1   CR     1+7/8   TR  1   CH  1   NT  F-           5/96   von=6   voff=6
BA    1   CR   1+43/48   TR  1   CH  1   ST &B0 &0A &07
BA    1   CR   1+29/32   TR  1   CH  1   ST &B0 &0A &06
BA    1   CR   1+89/96   TR  1   CH  1   ST &B0 &0A &05
BA    1   CR   1+15/16   TR  1   CH  1   ST &B0 &0A &04
BA    1   CR   1+15/16   TR  1   CH  1   NT  E-           5/96   von=1   voff=1
BA    1   CR   1+23/24   TR  1   CH  1   ST &B0 &0A &03
BA    1   CR   1+31/32   TR  1   CH  1   ST &B0 &0A &02
BA    1   CR   1+95/96   TR  1   CH  1   ST &B0 &0A &01
BA    1   CR         2   TR  1   CH  1   ST &B0 &0A &00
BA    1   CR         2   TR  1   CH  1   NT  D'          23/96   von=51   voff=51
BA    1   CR         2   TR  2   CH  2   NT  D'          23/96   von=92   voff=92
BA    1   CR         2   TR  3   CH  3   NT  D'          23/96   von=92   voff=92
BA    1   CR         2   TR  4   CH  4   NT  D--         23/96   von=82   voff=82
BA    1   CR         2   TR  7   CH  7   NT  D''         23/96   von=78   voff=78
BA    1   CR         2   TR 10   CH 10   NT  C--         11/96   von=78   voff=78
BA    1   CR         2   TR 10   CH 10   NT  G#--        11/96   von=89   voff=89
BA    1   CR         2   TR 10   CH 10   NT  G-          11/96   von=82   voff=82
BA    1   CR     2+1/2   TR  1   CH  1   NT  A           23/96   von=22   voff=22
BA    1   CR     2+1/2   TR  5   CH  5   NT  D           23/96   von=82   voff=82
BA    1   CR     2+1/2   TR  5   CH  5   NT  A-          23/96   voff=82
BA    1   CR     2+1/2   TR  6   CH  6   NT  D           23/96   von=82   voff=82
BA    1   CR     2+1/2   TR  6   CH  6   NT  A-          23/96   voff=82
BA    1   CR     2+1/2   TR  7   CH  7   NT  A'          23/96   von=33   voff=33
BA    1   CR     2+1/2   TR 10   CH 10   NT  Bb--        11/96   von=58   voff=58
BA    1   CR     2+3/4   TR  1   CH  1   NT  D'          23/96   von=52   voff=52
BA    1   CR     2+3/4   TR  2   CH  2   NT  A           23/96   von=78   voff=78
BA    1   CR     2+3/4   TR  3   CH  3   NT  A           23/96   von=78   voff=78
BA    1   CR     2+3/4   TR  4   CH  4   NT  F#--        23/96   voff=82
BA    1   CR     2+3/4   TR  7   CH  7   NT  D''         23/96   von=79   voff=79
BA    1   CR     2+3/4   TR 10   CH 10   NT  C#          23/96   von=62   voff=62
BA    1   CR         3   TR  1   CH  1   ST &B0 &0A &20
BA    1   CR         3   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA    1   CR         3   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA    1   CR         3   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA    1   CR         3   TR 10   CH 10   NT  Eb--        11/96   von=68   voff=68
BA    1   CR     3+1/4   TR  1   CH  1   NT  A           23/96   von=20   voff=20
BA    1   CR     3+1/4   TR  5   CH  5   NT  D           23/96   von=77   voff=77
BA    1   CR     3+1/4   TR  5   CH  5   NT  A-          23/96   voff=77
BA    1   CR     3+1/4   TR  6   CH  6   NT  D           23/96   voff=82
BA    1   CR     3+1/4   TR  6   CH  6   NT  A-          23/96   voff=82
BA    1   CR     3+1/4   TR  7   CH  7   NT  A'          23/96   von=36   voff=36
BA    1   CR     3+1/4   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA    1   CR     3+1/2   TR  1   CH  1   NT  D'          23/96   von=49   voff=49
BA    1   CR     3+1/2   TR  2   CH  2   NT  F#          23/96   voff=78
BA    1   CR     3+1/2   TR  3   CH  3   NT  F#          23/96   voff=78
BA    1   CR     3+1/2   TR  4   CH  4   NT  G--         23/96   voff=82
BA    1   CR     3+1/2   TR  7   CH  7   NT  D''         23/96   von=79   voff=79
BA    1   CR     3+1/2   TR 10   CH 10   NT  C           23/96   von=62   voff=62
BA    1   CR     3+1/2   TR 10   CH 10   NT  C--         11/96   von=78   voff=78
BA    1   CR     3+1/2   TR 10   CH 10   NT  Bb--        11/96   von=58   voff=58

BA    2   CR         0   TR  2   CH  2   NT  B           23/96   voff=78
BA    2   CR         0   TR  3   CH  3   NT  B           23/96   voff=78
BA    2   CR         0   TR  4   CH  4   NT  G--         23/96   von=67   voff=67
BA    2   CR         0   TR  5   CH  5   NT  A-          23/96   von=81   voff=81
BA    2   CR         0   TR  5   CH  5   NT  C#          23/96   voff=81
BA    2   CR         0   TR  6   CH  6   NT  A-          23/96   von=83   voff=83
BA    2   CR         0   TR  6   CH  6   NT  C#          23/96   voff=83
BA    2   CR         0   TR 10   CH 10   NT  C--         11/96   von=78   voff=78
BA    2   CR         0   TR 10   CH 10   NT  G#--        11/96   von=71   voff=71
BA    2   CR       1/4   TR  2   CH  2   NT  B           23/96   voff=78
BA    2   CR       1/4   TR  3   CH  3   NT  B           23/96   voff=78
BA    2   CR       1/4   TR  4   CH  4   NT  G#--        23/96   von=82   voff=82
BA    2   CR       1/4   TR  5   CH  5   NT  D           23/96   von=93   voff=93
BA    2   CR       1/4   TR  5   CH  5   NT  A-          23/96   voff=93
