
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   Tempo 115
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Violins (MIDI)"
BA   66   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   66   CR         0   TR 10   CH 10   NT  F#-         31/32   von=120
BA   66   CR         0   TR 13   CH 14   NT  G           11/48
BA   66   CR       1/4   TR  6   CH  6   NT  F           11/48
BA   66   CR       1/4   TR 13   CH 14   NT  F           11/48
BA   66   CR       1/2   TR  6   CH  6   NT  G         2+23/48
BA   66   CR       1/2   TR 13   CH 14   NT  G         1+23/48
BA   66   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   66   CR         2   TR  6   CH  6   NT  C           35/48   von=98
BA   66   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   66   CR         2   TR 10   CH 10   NT  A'           3/32   von=82
BA   66   CR         2   TR 13   CH 14   NT  C         1+11/48   von=102
BA   66   CR         2   TR 13   CH 14   NT  G         1+11/48
BA   66   CR         2   TR 13   CH 14   NT  C'        1+11/48
BA   66   CR         2   TR 13   CH 14   NT  G-        1+11/48
BA   66   CR     2+1/8   TR 10   CH 10   NT  A'           3/32
BA   66   CR     2+1/4   TR 10   CH 10   NT  A'           3/32
BA   66   CR     2+3/8   TR 10   CH 10   NT  A'           3/32
BA   66   CR     2+1/2   TR 10   CH 10   NT  A'           3/32
BA   66   CR     2+5/8   TR 10   CH 10   NT  A'           3/32
BA   66   CR     2+3/4   TR 10   CH 10   NT  A'           3/32
BA   66   CR     2+7/8   TR 10   CH 10   NT  A'           3/32
BA   66   CR         3   TR  7   CH  7   NT  C-          23/48
BA   66   CR         3   TR  7   CH  7   NT  C--         23/48
BA   66   CR         3   TR  8   CH  8   NT  C-          23/48   von=117
BA   66   CR         3   TR  8   CH  8   NT  C--         23/48
BA   66   CR         3   TR 10   CH 10   NT  F#-         41/48   von=62
BA   66   CR     3+1/2   TR  7   CH  7   NT  D-          23/48
BA   66   CR     3+1/2   TR  7   CH  7   NT  D--         23/48
BA   66   CR     3+1/2   TR  8   CH  8   NT  D-          23/48
BA   66   CR     3+1/2   TR  8   CH  8   NT  D--         23/48
BA   66   CR     3+1/2   TR  9   CH  9   NT  C--         23/48   von=95

BA   67   CR         0   TR  7   CH  7   NT  Eb-         47/48
BA   67   CR         0   TR  7   CH  7   NT  Eb--        47/48
BA   67   CR         0   TR  8   CH  8   NT  Eb-         47/48
BA   67   CR         0   TR  8   CH  8   NT  Eb--        47/48
BA   67   CR         0   TR  9   CH  9   NT  C--       3+35/48
BA   67   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   67   CR         0   TR 10   CH 10   NT  F#-         31/32   von=122
BA   67   CR         1   TR  6   CH  6   NT  Bb          23/48   von=127
BA   67   CR         1   TR  7   CH  7   NT  Bb-       2+47/48
BA   67   CR         1   TR  7   CH  7   NT  Bb--      2+47/48
BA   67   CR         1   TR  8   CH  8   NT  Bb-       2+47/48   von=119
BA   67   CR         1   TR  8   CH  8   NT  Bb--      2+47/48
BA   67   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   67   CR         1   TR 10   CH 10   NT  A'           3/32   von=82
BA   67   CR         1   TR 13   CH 14   NT  Bb          23/48   von=127
BA   67   CR     1+1/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR     1+1/4   TR 10   CH 10   NT  A'           3/32
BA   67   CR     1+3/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR     1+1/2   TR 10   CH 10   NT  A'           3/32
BA   67   CR     1+5/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR     1+3/4   TR  6   CH  6   NT  G           11/48   von=76
BA   67   CR     1+3/4   TR 10   CH 10   NT  A'           3/32
BA   67   CR     1+3/4   TR 13   CH 14   NT  G           11/48   von=99
BA   67   CR     1+7/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR         2   TR  6   CH  6   NT  Bb        1+23/48   von=127
BA   67   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   67   CR         2   TR 10   CH 10   NT  A'           3/32   von=82
BA   67   CR         2   TR 13   CH 14   NT  Bb        1+23/48   von=127
BA   67   CR     2+1/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR     2+1/4   TR 10   CH 10   NT  A'           3/32
BA   67   CR     2+3/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR     2+1/2   TR 10   CH 10   NT  A'           3/32
BA   67   CR     2+5/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR     2+3/4   TR 10   CH 10   NT  A'           3/32
BA   67   CR     2+7/8   TR 10   CH 10   NT  A'           3/32
BA   67   CR         3   TR 10   CH 10   NT  F#-         41/48   von=62
BA   67   CR     3+1/2   TR  6   CH  6   NT  C'          23/48
BA   67   CR     3+1/2   TR 13   CH 14   NT  C'          23/48

BA   68   CR         0   TR  6   CH  6   NT  Eb'         11/48
BA   68   CR         0   TR  7   CH  7   NT  C-        1+41/48
BA   68   CR         0   TR  7   CH  7   NT  C--       1+41/48
BA   68   CR         0   TR  8   CH  8   NT  C-        1+41/48   von=115
BA   68   CR         0   TR  8   CH  8   NT  C--       1+41/48
BA   68   CR         0   TR  9   CH  9   NT  C--       3+17/48   von=96
BA   68   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   68   CR         0   TR 10   CH 10   NT  F#-         31/32   von=120
BA   68   CR         0   TR 13   CH 14   NT  Eb'         11/48
BA   68   CR       1/4   TR  6   CH  6   NT  D'          11/48
BA   68   CR       1/4   TR 13   CH 14   NT  D'          11/48
BA   68   CR       1/2   TR  6   CH  6   NT  Eb'       2+23/48
BA   68   CR       1/2   TR 13   CH 14   NT  Eb'       1+23/48
BA   68   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   68   CR         2   TR  6   CH  6   NT  C           35/48   von=98
BA   68   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   68   CR         2   TR 10   CH 10   NT  A'           3/32   von=82
BA   68   CR         2   TR 13   CH 14   NT  C         1+11/48   von=102
BA   68   CR         2   TR 13   CH 14   NT  G         1+11/48
BA   68   CR         2   TR 13   CH 14   NT  C'        1+11/48
BA   68   CR         2   TR 13   CH 14   NT  G-        1+11/48
BA   68   CR     2+1/8   TR 10   CH 10   NT  A'           3/32
BA   68   CR     2+1/4   TR 10   CH 10   NT  A'           3/32
BA   68   CR     2+3/8   TR 10   CH 10   NT  A'           3/32
BA   68   CR     2+1/2   TR 10   CH 10   NT  A'           3/32
BA   68   CR     2+5/8   TR 10   CH 10   NT  A'           3/32
BA   68   CR     2+3/4   TR 10   CH 10   NT  A'           3/32
BA   68   CR     2+7/8   TR 10   CH 10   NT  A'           3/32
BA   68   CR         3   TR  7   CH  7   NT  C-          23/48
BA   68   CR         3   TR  7   CH  7   NT  C--         23/48
BA   68   CR         3   TR  8   CH  8   NT  C-          23/48   von=117
BA   68   CR         3   TR  8   CH  8   NT  C--         23/48
BA   68   CR         3   TR 10   CH 10   NT  F#-         41/48   von=62
BA   68   CR     3+1/2   TR  7   CH  7   NT  D-          23/48
BA   68   CR     3+1/2   TR  7   CH  7   NT  D--         23/48
BA   68   CR     3+1/2   TR  8   CH  8   NT  D-          23/48
BA   68   CR     3+1/2   TR  8   CH  8   NT  D--         23/48
BA   68   CR     3+1/2   TR  9   CH  9   NT  C--         23/48   von=95

BA   69   CR         0   TR  7   CH  7   NT  Eb-         47/48
BA   69   CR         0   TR  7   CH  7   NT  Eb--        47/48
BA   69   CR         0   TR  8   CH  8   NT  Eb-         47/48
BA   69   CR         0   TR  8   CH  8   NT  Eb--        47/48
BA   69   CR         0   TR  9   CH  9   NT  C--       3+35/48
BA   69   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   69   CR         0   TR 10   CH 10   NT  F#-         31/32   von=122
BA   69   CR         1   TR  6   CH  6   NT  Bb          23/48   von=127
BA   69   CR         1   TR  7   CH  7   NT  Bb-       2+47/48
BA   69   CR         1   TR  7   CH  7   NT  Bb--      2+47/48
BA   69   CR         1   TR  8   CH  8   NT  Bb-       2+47/48   von=119
BA   69   CR         1   TR  8   CH  8   NT  Bb--      2+47/48
BA   69   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   69   CR         1   TR 10   CH 10   NT  A'           3/32   von=82
BA   69   CR         1   TR 13   CH 14   NT  Bb          23/48   von=127
BA   69   CR     1+1/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR     1+1/4   TR 10   CH 10   NT  A'           3/32
BA   69   CR     1+3/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR     1+1/2   TR 10   CH 10   NT  A'           3/32
BA   69   CR     1+5/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR     1+3/4   TR  6   CH  6   NT  G           11/48   von=76
BA   69   CR     1+3/4   TR 10   CH 10   NT  A'           3/32
BA   69   CR     1+3/4   TR 13   CH 14   NT  G           11/48   von=76
BA   69   CR     1+7/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR         2   TR  6   CH  6   NT  Bb          47/48   von=127
BA   69   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   69   CR         2   TR 10   CH 10   NT  A'           3/32   von=82
BA   69   CR         2   TR 13   CH 14   NT  Bb          47/48   von=127
BA   69   CR     2+1/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR     2+1/4   TR 10   CH 10   NT  A'           3/32
BA   69   CR     2+3/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR     2+1/2   TR 10   CH 10   NT  A'           3/32
BA   69   CR     2+5/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR     2+3/4   TR 10   CH 10   NT  A'           3/32
BA   69   CR     2+7/8   TR 10   CH 10   NT  A'           3/32
BA   69   CR         3   TR 10   CH 10   NT  F#-         41/48   von=62
BA   69   CR     3+1/2   TR  6   CH  6   NT  C'          23/48
BA   69   CR     3+1/2   TR 13   CH 14   NT  C'          23/48

BA   70   CR         0   TR  1   CH  1   NT  C         7+47/48   von=62
BA   70   CR         0   TR  1   CH  1   NT  C-        7+47/48
BA   70   CR         0   TR  1   CH  1   NT  C'        7+47/48
BA   70   CR         0   TR  6   CH  6   NT  G        11+47/48
BA   70   CR         0   TR 10   CH 10   NT  E-        3+47/48   von=127
BA   70   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   70   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   70   CR         2   TR  3   CH  3   NT  Bb        1+23/48   von=97
BA   70   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   70   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   70   CR     3+1/2   TR  3   CH  3   NT  G#          11/48
BA   70   CR     3+3/4   TR  3   CH  3   NT  G           11/48

BA   71   CR         0   TR  3   CH  3   NT  F           11/48   von=100
BA   71   CR         0   TR  6   CH  6   Channel volume 94
BA   71   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   71   CR      1/32   TR  6   CH  6   Channel volume 93
BA   71   CR      5/32   TR  6   CH  6   Channel volume 92
BA   71   CR       1/4   TR  3   CH  3   NT  G         1+11/48   von=101
BA   71   CR      9/32   TR  6   CH  6   Channel volume 91
BA   71   CR     13/32   TR  6   CH  6   Channel volume 90
BA   71   CR     13/24   TR  6   CH  6   Channel volume 89
BA   71   CR       2/3   TR  6   CH  6   Channel volume 88
BA   71   CR     19/24   TR  6   CH  6   Channel volume 87
BA   71   CR     11/12   TR  6   CH  6   Channel volume 86
BA   71   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   71   CR    1+5/96   TR  6   CH  6   Channel volume 85
BA   71   CR   1+17/96   TR  6   CH  6   Channel volume 84
BA   71   CR   1+29/96   TR  6   CH  6   Channel volume 83
BA   71   CR   1+41/96   TR  6   CH  6   Channel volume 82
BA   71   CR     1+1/2   TR  3   CH  3   NT  F           11/48
BA   71   CR    1+9/16   TR  6   CH  6   Channel volume 81
BA   71   CR   1+11/16   TR  6   CH  6   Channel volume 80
BA   71   CR     1+3/4   TR  3   CH  3   NT  Eb          11/48
BA   71   CR   1+13/16   TR  6   CH  6   Channel volume 79
BA   71   CR   1+15/16   TR  6   CH  6   Channel volume 78
BA   71   CR         2   TR  3   CH  3   NT  D           47/48
BA   71   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   71   CR    2+7/96   TR  6   CH  6   Channel volume 77
BA   71   CR   2+19/96   TR  6   CH  6   Channel volume 76
BA   71   CR   2+31/96   TR  6   CH  6   Channel volume 75
BA   71   CR   2+43/96   TR  6   CH  6   Channel volume 74
BA   71   CR    2+7/12   TR  6   CH  6   Channel volume 73
BA   71   CR   2+17/24   TR  6   CH  6   Channel volume 72
BA   71   CR     2+5/6   TR  6   CH  6   Channel volume 71
BA   71   CR   2+91/96   TR  6   CH  6   Channel volume 70
BA   71   CR         3   TR  3   CH  3   NT  Bb-       1+47/48
BA   71   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   71   CR    3+1/96   TR  6   CH  6   Channel volume 69
BA   71   CR    3+1/12   TR  6   CH  6   Channel volume 68
BA   71   CR    3+5/32   TR  6   CH  6   Channel volume 67
BA   71   CR   3+11/48   TR  6   CH  6   Channel volume 66
BA   71   CR   3+29/96   TR  6   CH  6   Channel volume 65
BA   71   CR   3+35/96   TR  6   CH  6   Channel volume 64
BA   71   CR    3+7/16   TR  6   CH  6   Channel volume 63
BA   71   CR   3+49/96   TR  6   CH  6   Channel volume 62
BA   71   CR    3+7/12   TR  6   CH  6   Channel volume 61
BA   71   CR   3+21/32   TR  6   CH  6   Channel volume 60
BA   71   CR   3+23/32   TR  6   CH  6   Channel volume 59
BA   71   CR   3+19/24   TR  6   CH  6   Channel volume 58
BA   71   CR   3+83/96   TR  6   CH  6   Channel volume 57
BA   71   CR   3+15/16   TR  6   CH  6   Channel volume 56

BA   72   CR         0   TR  1   CH  1   NT  Eb-       7+47/48
BA   72   CR         0   TR  1   CH  1   NT  Eb        7+47/48
BA   72   CR         0   TR  1   CH  1   NT  Eb'       7+47/48
BA   72   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   72   CR      1/96   TR  6   CH  6   Channel volume 55
BA   72   CR      7/96   TR  6   CH  6   Channel volume 54
BA   72   CR      7/48   TR  6   CH  6   Channel volume 53
BA   72   CR      7/32   TR  6   CH  6   Channel volume 52
BA   72   CR      7/24   TR  6   CH  6   Channel volume 51
BA   72   CR     35/96   TR  6   CH  6   Channel volume 50
BA   72   CR     41/96   TR  6   CH  6   Channel volume 49
BA   72   CR       1/2   TR  6   CH  6   Channel volume 48
BA   72   CR     55/96   TR  6   CH  6   Channel volume 47
BA   72   CR     31/48   TR  6   CH  6   Channel volume 46
BA   72   CR     23/32   TR  6   CH  6   Channel volume 45
BA   72   CR     19/24   TR  6   CH  6   Channel volume 44
BA   72   CR       5/6   TR  6   CH  6   Channel volume 43
BA   72   CR     85/96   TR  6   CH  6   Channel volume 42
BA   72   CR     89/96   TR  6   CH  6   Channel volume 41
BA   72   CR     47/48   TR  6   CH  6   Channel volume 40
BA   72   CR         1   TR  3   CH  3   NT  F           23/48
BA   72   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   72   CR    1+1/48   TR  6   CH  6   Channel volume 39
BA   72   CR    1+7/96   TR  6   CH  6   Channel volume 38
BA   72   CR   1+11/96   TR  6   CH  6   Channel volume 37
BA   72   CR     1+1/6   TR  6   CH  6   Channel volume 36
BA   72   CR    1+5/24   TR  6   CH  6   Channel volume 35
BA   72   CR   1+25/96   TR  6   CH  6   Channel volume 34
BA   72   CR   1+29/96   TR  6   CH  6   Channel volume 33
BA   72   CR   1+17/48   TR  6   CH  6   Channel volume 32
BA   72   CR   1+19/48   TR  6   CH  6   Channel volume 31
BA   72   CR   1+43/96   TR  6   CH  6   Channel volume 30
BA   72   CR   1+47/96   TR  6   CH  6   Channel volume 29
BA   72   CR   1+17/32   TR  6   CH  6   Channel volume 28
BA   72   CR    1+7/12   TR  6   CH  6   Channel volume 27
BA   72   CR     1+5/8   TR  6   CH  6   Channel volume 26
BA   72   CR   1+65/96   TR  6   CH  6   Channel volume 25
BA   72   CR   1+23/32   TR  6   CH  6   Channel volume 24
BA   72   CR   1+37/48   TR  6   CH  6   Channel volume 23
BA   72   CR   1+13/16   TR  6   CH  6   Channel volume 22
BA   72   CR   1+83/96   TR  6   CH  6   Channel volume 21
BA   72   CR   1+29/32   TR  6   CH  6   Channel volume 20
BA   72   CR   1+23/24   TR  6   CH  6   Channel volume 19
BA   72   CR         2   TR  3   CH  3   NT  F         1+23/48
BA   72   CR         2   TR  6   CH  6   Channel volume 18
BA   72   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   72   CR    2+5/96   TR  6   CH  6   Channel volume 17
BA   72   CR    2+3/32   TR  6   CH  6   Channel volume 16
BA   72   CR    2+7/48   TR  6   CH  6   Channel volume 15
BA   72   CR    2+3/16   TR  6   CH  6   Channel volume 14
BA   72   CR   2+23/96   TR  6   CH  6   Channel volume 13
BA   72   CR    2+9/32   TR  6   CH  6   Channel volume 12
BA   72   CR     2+1/3   TR  6   CH  6   Channel volume 11
BA   72   CR     2+3/8   TR  6   CH  6   Channel volume 10
BA   72   CR   2+41/96   TR  6   CH  6   Channel volume 9
BA   72   CR   2+23/48   TR  6   CH  6   Channel volume 8
BA   72   CR   2+29/48   TR  6   CH  6   Channel volume 7
BA   72   CR   2+35/48   TR  6   CH  6   Channel volume 6
BA   72   CR   2+41/48   TR  6   CH  6   Channel volume 5
BA   72   CR   2+47/48   TR  6   CH  6   Channel volume 4
BA   72   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62
BA   72   CR    3+5/48   TR  6   CH  6   Channel volume 3
BA   72   CR   3+23/96   TR  6   CH  6   Channel volume 2
BA   72   CR   3+35/96   TR  6   CH  6   Channel volume 1
BA   72   CR   3+47/96   TR  6   CH  6   Channel volume 0
BA   72   CR     3+1/2   TR  3   CH  3   NT  G           23/48

BA   73   CR         0   TR  3   CH  3   NT  Eb          47/48
BA   73   CR         0   TR 10   CH 10   NT  F#-         31/32   von=96
BA   73   CR         1   TR  3   CH  3   NT  D           47/48
BA   73   CR         1   TR 10   CH 10   NT  F#-         31/32   von=63
BA   73   CR         2   TR  3   CH  3   NT  C           47/48
BA   73   CR         2   TR  6   CH  6   Channel volume 97
BA   73   CR         2   TR 10   CH 10   NT  F#-         31/32   von=61
BA   73   CR         3   TR  3   CH  3   NT  Bb-         47/48
BA   73   CR         3   TR 10   CH 10   NT  F#-         31/32   von=62

BA   74   CR         0   TR  1   CH  1   ST &B0 &65 &00
BA   74   CR         0   TR  1   CH  1   ST &B0 &64 &00
BA   74   CR         0   TR  1   CH  1   ST &B0 &06 &0C
BA   74   CR         0   TR  1   CH  1   ST &B0 &0A &54
BA   74   CR         0   TR  1   CH  1   Channel volume 100
BA   74   CR         0   TR  1   CH  1   ST &E0 &00 &40
BA   74   CR         0   TR  1   CH  1   Instrument 49
BA   74   CR         0   TR  2   CH  2   ST &B1 &65 &00
BA   74   CR         0   TR  2   CH  2   ST &B1 &64 &00
BA   74   CR         0   TR  2   CH  2   ST &B1 &06 &0C
BA   74   CR         0   TR  2   CH  2   ST &B1 &0A &4B
BA   74   CR         0   TR  2   CH  2   Channel volume 96
BA   74   CR         0   TR  2   CH  2   ST &E1 &00 &40
BA   74   CR         0   TR  2   CH  2   Instrument 42
BA   74   CR         0   TR  3   CH  3   ST &B2 &65 &00
BA   74   CR         0   TR  3   CH  3   ST &B2 &64 &00
BA   74   CR         0   TR  3   CH  3   ST &B2 &06 &0C
BA   74   CR         0   TR  3   CH  3   ST &B2 &0A &2C
BA   74   CR         0   TR  3   CH  3   Channel volume 100
BA   74   CR         0   TR  3   CH  3   ST &E2 &00 &40
BA   74   CR         0   TR  3   CH  3   Instrument 74
BA   74   CR         0   TR  4   CH  4   ST &B3 &65 &00
BA   74   CR         0   TR  4   CH  4   ST &B3 &64 &00
BA   74   CR         0   TR  4   CH  4   ST &B3 &06 &0C
BA   74   CR         0   TR  4   CH  4   ST &B3 &0A &32
BA   74   CR         0   TR  4   CH  4   Channel volume 100
BA   74   CR         0   TR  4   CH  4   ST &E3 &00 &40
BA   74   CR         0   TR  4   CH  4   Instrument 71
BA   74   CR         0   TR  5   CH  5   ST &B4 &65 &00
BA   74   CR         0   TR  5   CH  5   ST &B4 &64 &00
BA   74   CR         0   TR  5   CH  5   ST &B4 &06 &0C
BA   74   CR         0   TR  5   CH  5   ST &B4 &0A &26
BA   74   CR         0   TR  5   CH  5   Channel volume 100
BA   74   CR         0   TR  5   CH  5   ST &E4 &00 &40
BA   74   CR         0   TR  5   CH  5   Instrument 61
BA   74   CR         0   TR  6   CH  6   ST &B5 &65 &00
BA   74   CR         0   TR  6   CH  6   ST &B5 &64 &00
BA   74   CR         0   TR  6   CH  6   ST &B5 &06 &0C
BA   74   CR         0   TR  6   CH  6   ST &B5 &0A &37
BA   74   CR         0   TR  6   CH  6   Channel volume 97
BA   74   CR         0   TR  6   CH  6   ST &E5 &00 &40
BA   74   CR         0   TR  6   CH  6   Instrument 57
BA   74   CR         0   TR  7   CH  7   ST &B6 &65 &00
BA   74   CR         0   TR  7   CH  7   ST &B6 &64 &00
BA   74   CR         0   TR  7   CH  7   ST &B6 &06 &0C
BA   74   CR         0   TR  7   CH  7   ST &B6 &0A &4E
BA   74   CR         0   TR  7   CH  7   Channel volume 120
BA   74   CR         0   TR  7   CH  7   ST &E6 &00 &40
BA   74   CR         0   TR  7   CH  7   Instrument 58
BA   74   CR         0   TR  8   CH  8   ST &B7 &65 &00
BA   74   CR         0   TR  8   CH  8   ST &B7 &64 &00
BA   74   CR         0   TR  8   CH  8   ST &B7 &06 &0C
BA   74   CR         0   TR  8   CH  8   ST &B7 &0A &34
BA   74   CR         0   TR  8   CH  8   Channel volume 111
BA   74   CR         0   TR  8   CH  8   ST &E7 &00 &40
BA   74   CR         0   TR  8   CH  8   Instrument 59
BA   74   CR         0   TR  9   CH  9   ST &B8 &65 &00
BA   74   CR         0   TR  9   CH  9   ST &B8 &64 &00
BA   74   CR         0   TR  9   CH  9   ST &B8 &06 &0C
BA   74   CR         0   TR  9   CH  9   ST &B8 &0A &43
BA   74   CR         0   TR  9   CH  9   Channel volume 100
BA   74   CR         0   TR  9   CH  9   ST &E8 &00 &40
BA   74   CR         0   TR  9   CH  9   Instrument 48
BA   74   CR         0   TR 10   CH 10   ST &B9 &65 &00
BA   74   CR         0   TR 10   CH 10   ST &B9 &64 &00
BA   74   CR         0   TR 10   CH 10   ST &B9 &06 &0C
BA   74   CR         0   TR 10   CH 10   ST &B9 &0A &4B
BA   74   CR         0   TR 10   CH 10   Channel volume 100
BA   74   CR         0   TR 10   CH 10   ST &E9 &00 &40
BA   74   CR         0   TR 10   CH 10   Instrument 1
BA   74   CR         0   TR 11   CH 12   ST &BB &65 &00
BA   74   CR         0   TR 11   CH 12   ST &BB &64 &00
BA   74   CR         0   TR 11   CH 12   ST &BB &06 &0C
BA   74   CR         0   TR 11   CH 12   ST &BB &0A &53
BA   74   CR         0   TR 11   CH 12   Channel volume 99
BA   74   CR         0   TR 11   CH 12   ST &EB &00 &40
BA   74   CR         0   TR 11   CH 12   Instrument 44
BA   74   CR         0   TR 12   CH 13   ST &BC &65 &00
BA   74   CR         0   TR 12   CH 13   ST &BC &64 &00
BA   74   CR         0   TR 12   CH 13   ST &BC &06 &0C
BA   74   CR         0   TR 12   CH 13   ST &BC &0A &52
BA   74   CR         0   TR 12   CH 13   Channel volume 95
BA   74   CR         0   TR 12   CH 13   ST &EC &00 &40
BA   74   CR         0   TR 12   CH 13   Instrument 45
BA   74   CR         0   TR 13   CH 14   ST &BD &65 &00
BA   74   CR         0   TR 13   CH 14   ST &BD &64 &00
BA   74   CR         0   TR 13   CH 14   ST &BD &06 &0C
BA   74   CR         0   TR 13   CH 14   ST &BD &0A &32
BA   74   CR         0   TR 13   CH 14   Channel volume 108
BA   74   CR         0   TR 13   CH 14   ST &ED &00 &40
BA   74   CR         0   TR 13   CH 14   Instrument 61
BA   74   CR         0   TR 14   CH 15   ST &BE &65 &00
BA   74   CR         0   TR 14   CH 15   ST &BE &64 &00
BA   74   CR         0   TR 14   CH 15   ST &BE &06 &0C
BA   74   CR         0   TR 14   CH 15   ST &BE &0A &31
BA   74   CR         0   TR 14   CH 15   Channel volume 75
BA   74   CR         0   TR 14   CH 15   ST &EE &00 &40
BA   74   CR         0   TR 14   CH 15   Instrument 44
BA   74   CR         0   TR 15   CH 16   ST &BF &65 &00
BA   74   CR         0   TR 15   CH 16   ST &BF &64 &00
BA   74   CR         0   TR 15   CH 16   ST &BF &06 &0C
BA   74   CR         0   TR 15   CH 16   ST &BF &0A &40
BA   74   CR         0   TR 15   CH 16   Channel volume 100
BA   74   CR         0   TR 15   CH 16   ST &EF &00 &40
BA   74   CR         0   TR 15   CH 16   Instrument 47
BA   74   CR         0   TR 16   CH 11   ST &BA &65 &00
BA   74   CR         0   TR 16   CH 11   ST &BA &64 &00
BA   74   CR         0   TR 16   CH 11   ST &BA &06 &0C
BA   74   CR         0   TR 16   CH 11   ST &BA &0A &4C
BA   74   CR         0   TR 16   CH 11   Channel volume 100
BA   74   CR         0   TR 16   CH 11   ST &EA &00 &40
BA   74   CR         0   TR 16   CH 11   Instrument 53
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &0A &54
BA   74   CR      1/96   TR  1   CH  1   Channel volume 100
BA   74   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
BA   74   CR      1/96   TR  1   CH  1   Instrument 49
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &65 &00
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &64 &00
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &06 &0C
BA   74   CR      1/96   TR  1   CH  1   ST &B0 &0A &54
BA   74   CR      1/96   TR  1   CH  1   Channel volume 100
BA   74   CR      1/96   TR  1   CH  1   ST &E0 &00 &40
BA   74   CR      1/96   TR  1   CH  1   Instrument 49
BA   74   CR      1/96   TR  1   CH 16   End of track
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &65 &00
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &64 &00
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &06 &0C
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &0A &4B
BA   74   CR      1/96   TR  2   CH  2   Channel volume 96
BA   74   CR      1/96   TR  2   CH  2   ST &E1 &00 &40
BA   74   CR      1/96   TR  2   CH  2   Instrument 42
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &65 &00
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &64 &00
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &06 &0C
BA   74   CR      1/96   TR  2   CH  2   ST &B1 &0A &4B
BA   74   CR      1/96   TR  2   CH  2   Channel volume 96
BA   74   CR      1/96   TR  2   CH  2   ST &E1 &00 &40
BA   74   CR      1/96   TR  2   CH  2   Instrument 42
BA   74   CR      1/96   TR  2   CH 16   End of track
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &65 &00
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &64 &00
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &06 &0C
BA   74   CR      1/96   TR  3   CH  3   ST &B2 &0A &2C
